position,subprotocol,length,nearest_token_ids,displacement_q05,displacement_median,displacement_q95,separation_margin,mean_separation,linear_auc,balanced_accuracy,fpr_at_95_tpr,compact_radius_q95,pairwise_mean,pairwise_q05,sample_blank_margin,cluster_blank_margin,density_blank_margin,source_escape_q05,center_norm_pre_normalization,shift_certified,separator_certified,compact_certified,sample_blank_certified,cluster_blank_certified,density_blank_certified,blank_region_certified
prefix,separator,1,29078,0.18725488955827926,0.29600448065340473,0.4425104182341757,0.10070662819051908,0.2627742112327601,0.9999542236328125,0.998046875,0.0,0.5803833178360355,0.7477626033280003,0.6867676464028902,-0.034166364386282955,-0.8387561301942273,-0.6992198172693475,-0.1219213661782675,0.8654838795310615,True,True,False,False,False,False,False
prefix,separator,2,"10961,3287",0.22832362508222082,0.3352992363953049,0.4570532408497839,0.15991388764974107,0.2986789782893419,1.0,0.998046875,0.0,0.5642690418342527,0.763920956135322,0.7094815474740389,0.004838736327050341,-0.791764470754629,-0.6765230570141678,-0.10702392427677826,0.8744297982581366,True,True,False,True,False,False,False
prefix,separator,4,"30146,24970,12148,31245",0.40668891769381077,0.5129719958259444,0.6023152385664006,0.29725256948498324,0.4263860829209086,1.0,1.0,0.0,0.44040106134826607,0.8716419205096961,0.8259871772908367,0.14885612985376173,-0.5709466931414089,-0.5056794152203432,-0.08435881986866331,0.9338022661657618,True,True,False,True,False,False,False
prefix,separator,8,"8346,23160,18448,22494,21241,23244,15164,712",0.47456761707990475,0.5683286738128227,0.6633192778252828,0.3395769255134519,0.47251502295733017,1.0,1.0,0.0,0.39676903967813026,0.8963740755078652,0.8572981069528525,0.23781153375541142,-0.4772271998414396,-0.42927449150250696,-0.056378767846210986,0.9468655169919045,True,True,True,True,False,False,False
prefix,separator,16,"25918,8079,2871,27824,22952,13445,277,16873,31625,19285,5166,5974,21997,843,2169,4023",0.5654146580495167,0.6673931595897746,0.7268837496455087,0.41095690223324655,0.5188129022158995,1.0,1.0,0.0,0.28179295299041573,0.9530074582096663,0.928105387446293,0.3623367213605029,-0.3328215339283226,-0.295116753942978,-0.050274634881459446,0.9763418102698405,True,True,True,True,False,False,False
