iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.18727144598960876,0.18727144598960876,0.5115664601325989,0.12897849082946777
1.0,0.16902723908424377,0.16902723908424377,0.5142276287078857,0.126023530960083
2.0,0.1955546736717224,0.1955546736717224,0.4966369569301605,0.14860287308692932
3.0,0.2166595160961151,0.2166595160961151,0.49986258149147034,0.14190492033958435
4.0,0.1963708996772766,0.1963708996772766,0.5081563591957092,0.13498437404632568
5.0,0.1770671308040619,0.1770671308040619,0.5432354807853699,0.09682780504226685
6.0,0.20789694786071777,0.20789694786071777,0.4883669912815094,0.15645650029182434
7.0,0.20701301097869873,0.20701301097869873,0.4972585141658783,0.14772942662239075
8.0,0.21676301956176758,0.21676301956176758,0.4923339784145355,0.15015164017677307
9.0,0.19922339916229248,0.19922339916229248,0.5193259716033936,0.12610787153244019
10.0,0.23680606484413147,0.23680606484413147,0.4876759350299835,0.15958890318870544
11.0,0.20855599641799927,0.20855599641799927,0.5047151446342468,0.13945651054382324
12.0,0.22470799088478088,0.22470799088478088,0.48832884430885315,0.15867093205451965
13.0,0.236304372549057,0.236304372549057,0.49386313557624817,0.15345034003257751
14.0,0.23763883113861084,0.23763883113861084,0.49004802107810974,0.15808066725730896
15.0,0.24009600281715393,0.24009600281715393,0.46836188435554504,0.18118682503700256
16.0,0.23689675331115723,0.23689675331115723,0.4814545214176178,0.1717107594013214
17.0,0.2455998659133911,0.2455998659133911,0.4793086349964142,0.1699153482913971
18.0,0.22294294834136963,0.22294294834136963,0.4780223071575165,0.17199203372001648
19.0,0.2575421929359436,0.2575421929359436,0.46702513098716736,0.1911695897579193
20.0,0.25032100081443787,0.25032100081443787,0.47364500164985657,0.17740055918693542
21.0,0.24505534768104553,0.24505534768104553,0.46379026770591736,0.1908251941204071
22.0,0.2481604814529419,0.2481604814529419,0.46859386563301086,0.18766024708747864
23.0,0.2594698667526245,0.2594698667526245,0.4685976207256317,0.1883883774280548
24.0,0.22964149713516235,0.22964149713516235,0.472324937582016,0.18319419026374817
25.0,0.24821624159812927,0.24821624159812927,0.4628532826900482,0.1936972439289093
26.0,0.24141976237297058,0.24141976237297058,0.4923410713672638,0.16254207491874695
27.0,0.2448543906211853,0.2448543906211853,0.4684913456439972,0.18979725241661072
28.0,0.26306748390197754,0.26306748390197754,0.46371224522590637,0.1959516704082489
29.0,0.27043041586875916,0.27043041586875916,0.4533939063549042,0.20472750067710876
30.0,0.243003249168396,0.243003249168396,0.46090880036354065,0.1990775763988495
31.0,0.2563219666481018,0.2563219666481018,0.48351767659187317,0.17851665616035461
32.0,0.2746930718421936,0.2746930718421936,0.44596633315086365,0.2200646698474884
33.0,0.26051533222198486,0.26051533222198486,0.4572523534297943,0.20857706665992737
34.0,0.26048043370246887,0.26048043370246887,0.4557397663593292,0.2063210904598236
35.0,0.27288228273391724,0.27288228273391724,0.4576247036457062,0.2058705985546112
36.0,0.2695399820804596,0.2695399820804596,0.4561605751514435,0.20435532927513123
37.0,0.27234941720962524,0.27234941720962524,0.44752106070518494,0.21823063492774963
38.0,0.29794296622276306,0.29794296622276306,0.4507773816585541,0.21755710244178772
39.0,0.2659726142883301,0.2659726142883301,0.47307273745536804,0.1919998824596405
40.0,0.26577991247177124,0.26577991247177124,0.4752049148082733,0.1938704550266266
41.0,0.2679019868373871,0.2679019868373871,0.44435152411460876,0.2274094521999359
42.0,0.2919270992279053,0.2919270992279053,0.45447710156440735,0.21532711386680603
43.0,0.27654147148132324,0.27654147148132324,0.46623316407203674,0.20626136660575867
44.0,0.29283246397972107,0.29283246397972107,0.4406987130641937,0.23138543963432312
45.0,0.29328757524490356,0.29328757524490356,0.4418509900569916,0.22787436842918396
46.0,0.2909737825393677,0.2909737825393677,0.44274356961250305,0.22953328490257263
47.0,0.27880123257637024,0.27880123257637024,0.4591921269893646,0.2136114537715912
48.0,0.29741212725639343,0.29741212725639343,0.45638373494148254,0.22150704264640808
49.0,0.303276926279068,0.303276926279068,0.45523062348365784,0.22041979432106018
50.0,0.30827078223228455,0.30827078223228455,0.43258288502693176,0.2451595962047577
51.0,0.31163057684898376,0.31163057684898376,0.43276652693748474,0.24423161149024963
52.0,0.288520872592926,0.288520872592926,0.4312364161014557,0.24350598454475403
53.0,0.30806437134742737,0.30806437134742737,0.42291614413261414,0.2556655704975128
54.0,0.30842214822769165,0.30842214822769165,0.4285888969898224,0.25161293148994446
55.0,0.3165183663368225,0.3165183663368225,0.4342001974582672,0.24555811285972595
56.0,0.29791122674942017,0.29791122674942017,0.444273978471756,0.2353592813014984
57.0,0.29459720849990845,0.29459720849990845,0.4408142864704132,0.23862329125404358
58.0,0.314968466758728,0.314968466758728,0.4425344169139862,0.23426643013954163
59.0,0.3003503978252411,0.3003503978252411,0.4386248290538788,0.2422896921634674
60.0,0.3355441689491272,0.3355441689491272,0.4085555374622345,0.27365532517433167
61.0,0.3108718991279602,0.3108718991279602,0.4187678396701813,0.26152339577674866
62.0,0.31654754281044006,0.31654754281044006,0.424326628446579,0.25933602452278137
63.0,0.3164238929748535,0.3164238929748535,0.4240836799144745,0.2586311995983124
64.0,0.3220386505126953,0.3220386505126953,0.43568137288093567,0.24650904536247253
65.0,0.3209080100059509,0.3209080100059509,0.4095766246318817,0.27552494406700134
66.0,0.315665602684021,0.315665602684021,0.4119457006454468,0.27151423692703247
67.0,0.3389810621738434,0.3389810621738434,0.42484793066978455,0.264411062002182
68.0,0.31993377208709717,0.31993377208709717,0.4181422293186188,0.2681197226047516
69.0,0.32154375314712524,0.32154375314712524,0.42301759123802185,0.2673809826374054
70.0,0.33109891414642334,0.33109891414642334,0.41742143034935,0.27238693833351135
71.0,0.317056804895401,0.317056804895401,0.42347076535224915,0.2603817880153656
