iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.13467523455619812,0.13467523455619812,0.5805603265762329,0.034279465675354004
1.0,0.14367073774337769,0.14367073774337769,0.5704271793365479,0.048393070697784424
2.0,0.13052920997142792,0.13052920997142792,0.5766382217407227,0.03890681266784668
3.0,0.10216137021780014,0.10216137021780014,0.5684446096420288,0.04821270704269409
4.0,0.12584641575813293,0.12584641575813293,0.5711634159088135,0.048255860805511475
5.0,0.12187749147415161,0.12187749147415161,0.5664713382720947,0.050467610359191895
6.0,0.07962168008089066,0.07962168008089066,0.5715581178665161,0.048032283782958984
7.0,0.08976254612207413,0.08976254612207413,0.5660263895988464,0.055618882179260254
8.0,0.08206028491258621,0.08206028491258621,0.5682628154754639,0.05159682035446167
9.0,0.13278105854988098,0.13278105854988098,0.5759806036949158,0.03895151615142822
10.0,0.1364704966545105,0.1364704966545105,0.5656555891036987,0.05644649267196655
11.0,0.09028489142656326,0.09028489142656326,0.5746853947639465,0.047267913818359375
12.0,0.1485067903995514,0.1485067903995514,0.5678582787513733,0.05372709035873413
13.0,0.1017509326338768,0.1017509326338768,0.5723713636398315,0.048862457275390625
14.0,0.12584403157234192,0.12584403157234192,0.5577800273895264,0.06554222106933594
15.0,0.15760058164596558,0.15760058164596558,0.5650119185447693,0.05681443214416504
16.0,0.1462019979953766,0.1462019979953766,0.5691810846328735,0.05775719881057739
17.0,0.14420904219150543,0.14420904219150543,0.5678669214248657,0.051039814949035645
18.0,0.13650217652320862,0.13650217652320862,0.5606789588928223,0.0619315505027771
19.0,0.16065306961536407,0.16065306961536407,0.5664567947387695,0.05678963661193848
20.0,0.09782546013593674,0.09782546013593674,0.5668495893478394,0.05615973472595215
21.0,0.13171640038490295,0.13171640038490295,0.5608422756195068,0.059702157974243164
22.0,0.15705138444900513,0.15705138444900513,0.5638851523399353,0.05998814105987549
23.0,0.09688315540552139,0.09688315540552139,0.5655301213264465,0.05983889102935791
24.0,0.14779984951019287,0.14779984951019287,0.5638459920883179,0.06558912992477417
25.0,0.1722535789012909,0.1722535789012909,0.5634890198707581,0.058564960956573486
26.0,0.10772684961557388,0.10772684961557388,0.5652658343315125,0.057656824588775635
27.0,0.14621955156326294,0.14621955156326294,0.5563395023345947,0.0672338604927063
28.0,0.1411622166633606,0.1411622166633606,0.5638604164123535,0.059830307960510254
29.0,0.19171273708343506,0.19171273708343506,0.5538356900215149,0.07755035161972046
30.0,0.12334123998880386,0.12334123998880386,0.5617715716362,0.06192415952682495
31.0,0.13688990473747253,0.13688990473747253,0.5543224811553955,0.0692896842956543
32.0,0.1314944326877594,0.1314944326877594,0.5536412000656128,0.07190823554992676
33.0,0.14533844590187073,0.14533844590187073,0.5575655698776245,0.06767153739929199
34.0,0.1468527913093567,0.1468527913093567,0.5440216064453125,0.08268594741821289
35.0,0.16644692420959473,0.16644692420959473,0.5508168935775757,0.07884359359741211
36.0,0.13731437921524048,0.13731437921524048,0.5553920269012451,0.07063251733779907
37.0,0.13964086771011353,0.13964086771011353,0.5463410019874573,0.07666116952896118
38.0,0.15787896513938904,0.15787896513938904,0.55390864610672,0.0743289589881897
39.0,0.14445477724075317,0.14445477724075317,0.5591404438018799,0.06853574514389038
40.0,0.11337194591760635,0.11337194591760635,0.5496442317962646,0.08025217056274414
41.0,0.17222772538661957,0.17222772538661957,0.5511679649353027,0.07848691940307617
