iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.17278432846069336,0.23592537641525269,0.5028714537620544,0.14919179677963257
1.0,0.21360178291797638,0.2805344760417938,0.4755763113498688,0.185548335313797
2.0,0.19642436504364014,0.26418355107307434,0.4908201992511749,0.17000600695610046
3.0,0.18170711398124695,0.24415549635887146,0.4977635443210602,0.15729156136512756
4.0,0.19036446511745453,0.2450145184993744,0.4966135323047638,0.1658630073070526
5.0,0.22322146594524384,0.27882468700408936,0.46694907546043396,0.19533899426460266
6.0,0.197510227560997,0.2524305284023285,0.4894295632839203,0.17226716876029968
7.0,0.2187771201133728,0.24781674146652222,0.4676124155521393,0.19399544596672058
8.0,0.19464118778705597,0.2502904534339905,0.4944538176059723,0.16961213946342468
9.0,0.23349329829216003,0.28750357031822205,0.45805808901786804,0.2047429382801056
10.0,0.25462448596954346,0.2598564028739929,0.44083449244499207,0.22863885760307312
11.0,0.25405141711235046,0.31548982858657837,0.4489418566226959,0.2225024402141571
12.0,0.2323051542043686,0.28564709424972534,0.4647803008556366,0.2037404477596283
13.0,0.21133963763713837,0.2744700610637665,0.4840090572834015,0.1838926374912262
14.0,0.23503124713897705,0.2945294678211212,0.45610347390174866,0.2055782973766327
15.0,0.23068687319755554,0.2469962239265442,0.45843490958213806,0.20598724484443665
16.0,0.2341023087501526,0.29481077194213867,0.4695635139942169,0.20462122559547424
17.0,0.238146111369133,0.2542794644832611,0.4594118893146515,0.2127181589603424
18.0,0.22948041558265686,0.2802914083003998,0.4627753794193268,0.20145127177238464
19.0,0.23652178049087524,0.2879098653793335,0.4613048732280731,0.20773079991340637
20.0,0.2462414801120758,0.25809285044670105,0.4568158686161041,0.22043219208717346
21.0,0.2474568486213684,0.27466869354248047,0.45169398188591003,0.21998998522758484
22.0,0.24880345165729523,0.26990464329719543,0.4523448050022125,0.22181299328804016
23.0,0.25466153025627136,0.2789454758167267,0.45093610882759094,0.22676697373390198
24.0,0.2431749403476715,0.2778649926185608,0.4574752748012543,0.2153884470462799
25.0,0.2765665352344513,0.33767271041870117,0.4401337206363678,0.24279925227165222
26.0,0.2849128246307373,0.3386380970478058,0.4292038381099701,0.2510490119457245
27.0,0.2787022888660431,0.3247451186180115,0.4358290135860443,0.24622777104377747
28.0,0.26099714636802673,0.32445552945137024,0.45302048325538635,0.22855159640312195
29.0,0.26597216725349426,0.2982199192047119,0.4467928111553192,0.23615017533302307
30.0,0.2760504186153412,0.3174113631248474,0.4408920705318451,0.24430927634239197
31.0,0.29804742336273193,0.31865862011909485,0.42532530426979065,0.2661815583705902
32.0,0.2658396065235138,0.3091854751110077,0.44973698258399963,0.23492106795310974
33.0,0.30024009943008423,0.31834879517555237,0.42233172059059143,0.2684052288532257
34.0,0.29680511355400085,0.34417223930358887,0.424814373254776,0.2623879015445709
35.0,0.28397971391677856,0.3353140950202942,0.4402271807193756,0.2504483163356781
36.0,0.2847937345504761,0.35635629296302795,0.4379710853099823,0.24915811419487
37.0,0.305902361869812,0.3513892590999603,0.4212489426136017,0.27076342701911926
38.0,0.3115519881248474,0.3619825541973114,0.4167027473449707,0.27535372972488403
39.0,0.28189969062805176,0.34584859013557434,0.44546404480934143,0.24731484055519104
40.0,0.2896784842014313,0.3439236879348755,0.4411461055278778,0.2552861273288727
41.0,0.28797227144241333,0.3228917717933655,0.4392763078212738,0.2556830942630768
42.0,0.30296510457992554,0.32380780577659607,0.4238709509372711,0.2705843150615692
43.0,0.30584272742271423,0.33057084679603577,0.4214411675930023,0.27278563380241394
44.0,0.3127182126045227,0.328483909368515,0.4176253378391266,0.27986982464790344
45.0,0.3182513415813446,0.36503851413726807,0.41814038157463074,0.2817474901676178
46.0,0.3163183927536011,0.33992433547973633,0.4192577302455902,0.28232595324516296
47.0,0.30600205063819885,0.34345507621765137,0.4302651584148407,0.2716565430164337
48.0,0.3356066644191742,0.37708616256713867,0.4070938229560852,0.2978980541229248
49.0,0.32278311252593994,0.35933274030685425,0.4155854880809784,0.28684982657432556
50.0,0.30852094292640686,0.34951573610305786,0.4320647418498993,0.27356937527656555
51.0,0.31694695353507996,0.35712069272994995,0.42508581280708313,0.28123489022254944
