iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.18544074892997742,0.18544074892997742,0.5325038433074951,0.1177334189414978
1.0,0.21053454279899597,0.21053454279899597,0.5324265956878662,0.11483585834503174
2.0,0.19178035855293274,0.19178035855293274,0.5250015258789062,0.12978023290634155
3.0,0.20764762163162231,0.20764762163162231,0.5215423107147217,0.1329408884048462
4.0,0.22145703434944153,0.22145703434944153,0.5267184972763062,0.12667912244796753
5.0,0.19390267133712769,0.19390267133712769,0.5216975808143616,0.13735556602478027
6.0,0.21960040926933289,0.21960040926933289,0.5208022594451904,0.13559740781784058
7.0,0.2061227560043335,0.2061227560043335,0.5210822820663452,0.13376909494400024
8.0,0.23201414942741394,0.23201414942741394,0.522291898727417,0.13237816095352173
9.0,0.22292202711105347,0.22292202711105347,0.5181353688240051,0.1421351432800293
10.0,0.21361029148101807,0.21361029148101807,0.5133228302001953,0.14793509244918823
11.0,0.22671625018119812,0.22671625018119812,0.508711040019989,0.15032583475112915
12.0,0.21635696291923523,0.21635696291923523,0.5151314735412598,0.14419829845428467
13.0,0.23689663410186768,0.23689663410186768,0.5080820918083191,0.15009820461273193
14.0,0.22343024611473083,0.22343024611473083,0.5219723582267761,0.13695722818374634
15.0,0.2231684923171997,0.2231684923171997,0.5112636089324951,0.15040141344070435
16.0,0.22898763418197632,0.22898763418197632,0.5077795386314392,0.15591126680374146
17.0,0.21865952014923096,0.21865952014923096,0.5147454142570496,0.14458167552947998
18.0,0.2482537031173706,0.2482537031173706,0.49331632256507874,0.17501911520957947
19.0,0.22921159863471985,0.22921159863471985,0.511455774307251,0.15296781063079834
20.0,0.22532296180725098,0.22532296180725098,0.5074492692947388,0.15295672416687012
21.0,0.2656409740447998,0.2656409740447998,0.50825035572052,0.15623104572296143
22.0,0.23718607425689697,0.23718607425689697,0.5085487365722656,0.1585855484008789
23.0,0.23636123538017273,0.23636123538017273,0.5037668943405151,0.16107618808746338
24.0,0.25981247425079346,0.25981247425079346,0.4987419545650482,0.1671326458454132
