pair_offset,source_row,inserted_count,cosine_similarity
8,363,6,0.7816517949104309
8,363,7,0.7859060168266296
8,363,8,0.7890491485595703
8,363,9,0.7912426590919495
8,363,10,0.7929412126541138
8,363,11,0.7941806316375732
8,363,12,0.7949910163879395
8,363,13,0.7954790592193604
8,363,14,0.795812726020813
8,363,15,0.7958976626396179
8,363,16,0.7957255244255066
8,363,17,0.795674741268158
8,363,18,0.7951929569244385
8,363,19,0.7946418523788452
8,363,20,0.793907642364502
8,363,21,0.7931505441665649
8,363,22,0.7923628091812134
8,363,23,0.7915390133857727
8,363,24,0.7907111048698425
8,363,25,0.7899138331413269
8,363,26,0.7891656160354614
8,363,27,0.7884546518325806
8,363,28,0.7877533435821533
8,363,29,0.7870786786079407
8,363,30,0.7864295244216919
9,389,0,0.6815356016159058
9,389,1,0.7280123829841614
9,389,2,0.7466965913772583
9,389,3,0.7621400356292725
9,389,4,0.7740417718887329
9,389,5,0.7831605076789856
9,389,6,0.789673924446106
9,389,7,0.7944481372833252
9,389,8,0.7978976368904114
9,389,9,0.800561249256134
9,389,10,0.8025434017181396
9,389,11,0.8040486574172974
9,389,12,0.8046810030937195
9,389,13,0.8047765493392944
9,389,14,0.8047012090682983
9,389,15,0.8041684627532959
9,389,16,0.8034662008285522
9,389,17,0.8026288747787476
9,389,18,0.8017520308494568
9,389,19,0.8009437918663025
9,389,20,0.7999357581138611
9,389,21,0.7988726496696472
9,389,22,0.7978115677833557
9,389,23,0.7967709302902222
9,389,24,0.7957689166069031
9,389,25,0.7948306798934937
9,389,26,0.7939581871032715
9,389,27,0.7931592464447021
9,389,28,0.7923997640609741
9,389,29,0.7916886806488037
9,389,30,0.7910085320472717
10,438,0,0.7084587812423706
10,438,1,0.7413678169250488
10,438,2,0.7530657052993774
10,438,3,0.7598258256912231
10,438,4,0.7648672461509705
10,438,5,0.7683681845664978
10,438,6,0.7706489562988281
10,438,7,0.7718203067779541
10,438,8,0.7724786400794983
10,438,9,0.772818922996521
10,438,10,0.7728526592254639
10,438,11,0.7725993990898132
10,438,12,0.7722327709197998
10,438,13,0.7716343402862549
10,438,14,0.7710005044937134
10,438,15,0.7703518867492676
10,438,16,0.7695994973182678
10,438,17,0.7688300609588623
10,438,18,0.7677779197692871
10,438,19,0.7669428586959839
10,438,20,0.7660629749298096
10,438,21,0.7651683688163757
10,438,22,0.7643009424209595
10,438,23,0.7634597420692444
10,438,24,0.7626180648803711
10,438,25,0.7617943286895752
10,438,26,0.7610067129135132
10,438,27,0.760245144367218
10,438,28,0.7595103979110718
10,438,29,0.7588002681732178
10,438,30,0.7581319808959961
11,479,0,0.7283296585083008
11,479,1,0.7561410665512085
11,479,2,0.7664449214935303
11,479,3,0.7701516151428223
11,479,4,0.7715200781822205
11,479,5,0.7714154124259949
11,479,6,0.7700814008712769
11,479,7,0.7684703469276428
11,479,8,0.766754686832428
11,479,9,0.7649749517440796
11,479,10,0.7632591724395752
11,479,11,0.761559009552002
11,479,12,0.7599698305130005
11,479,13,0.758370578289032
11,479,14,0.7568241357803345
11,479,15,0.7552347183227539
11,479,16,0.7532187104225159
11,479,17,0.7516524791717529
11,479,18,0.75031578540802
11,479,19,0.7490113973617554
11,479,20,0.7476028203964233
11,479,21,0.7462655305862427
11,479,22,0.7450709342956543
11,479,23,0.7439875602722168
11,479,24,0.7429385185241699
11,479,25,0.7419230341911316
11,479,26,0.7409646511077881
11,479,27,0.7400310039520264
11,479,28,0.739101231098175
11,479,29,0.7381858229637146
11,479,30,0.7373014688491821
12,509,0,0.7439279556274414
12,509,1,0.7932403683662415
12,509,2,0.8028337955474854
12,509,3,0.8057677745819092
12,509,4,0.80487060546875
12,509,5,0.8027942776679993
12,509,6,0.8001390099525452
12,509,7,0.7973952293395996
12,509,8,0.7945504188537598
12,509,9,0.7915053367614746
12,509,10,0.7884856462478638
12,509,11,0.785405158996582
12,509,12,0.7824573516845703
12,509,13,0.7796615362167358
12,509,14,0.7769436836242676
12,509,15,0.7742512226104736
12,509,16,0.7715734243392944
12,509,17,0.7690210342407227
12,509,18,0.7663034200668335
12,509,19,0.7640045881271362
12,509,20,0.76176917552948
12,509,21,0.7596480846405029
12,509,22,0.7576825618743896
12,509,23,0.7558354139328003
12,509,24,0.7541425228118896
12,509,25,0.7526156306266785
12,509,26,0.7512195110321045
12,509,27,0.7499340772628784
12,509,28,0.7487853169441223
12,509,29,0.7477195262908936
12,509,30,0.7467114329338074
13,549,0,0.764723002910614
13,549,1,0.7877634763717651
13,549,2,0.795507550239563
13,549,3,0.7978953123092651
13,549,4,0.796798586845398
13,549,5,0.7944647073745728
13,549,6,0.7915034294128418
13,549,7,0.7882357835769653
13,549,8,0.7850029468536377
13,549,9,0.7816016674041748
13,549,10,0.7784358263015747
13,549,11,0.7754002213478088
13,549,12,0.7723222374916077
13,549,13,0.7693853378295898
13,549,14,0.766684889793396
13,549,15,0.7638533115386963
13,549,16,0.7612509727478027
13,549,17,0.7588600516319275
13,549,18,0.7566910982131958
13,549,19,0.7547260522842407
13,549,20,0.7528263330459595
13,549,21,0.7510124444961548
13,549,22,0.7492662668228149
13,549,23,0.7476658821105957
13,549,24,0.7461744546890259
13,549,25,0.7447830438613892
13,549,26,0.7434518337249756
13,549,27,0.7422236800193787
13,549,28,0.7410697937011719
13,549,29,0.7399647235870361
13,549,30,0.7389054298400879
14,567,0,0.7740881443023682
14,567,1,0.8001676797866821
14,567,2,0.8038322925567627
14,567,3,0.8035944700241089
14,567,4,0.8016557693481445
14,567,5,0.7991303205490112
14,567,6,0.797309935092926
14,567,7,0.7956567406654358
14,567,8,0.7938695549964905
14,567,9,0.7917434573173523
14,567,10,0.7899539470672607
14,567,11,0.7883185148239136
14,567,12,0.7867696285247803
14,567,13,0.7853776812553406
14,567,14,0.7841352224349976
14,567,15,0.7830358743667603
14,567,16,0.7819286584854126
14,567,17,0.7806347608566284
14,567,18,0.7793538570404053
14,567,19,0.7784279584884644
14,567,20,0.7775329947471619
14,567,21,0.7766727209091187
14,567,22,0.7758464813232422
14,567,23,0.7750628590583801
14,567,24,0.7743005156517029
14,567,25,0.7735773324966431
14,567,26,0.7729218006134033
14,567,27,0.7722944617271423
14,567,28,0.7716972231864929
14,567,29,0.7711316347122192
14,567,30,0.7705797553062439
15,631,0,0.8073557615280151
15,631,1,0.8033602237701416
15,631,2,0.8009758591651917
15,631,3,0.7983214855194092
15,631,4,0.7949731349945068
15,631,5,0.792236328125
15,631,6,0.7892259955406189
15,631,7,0.7857608199119568
15,631,8,0.7818487882614136
15,631,9,0.7778172492980957
15,631,10,0.7742596864700317
15,631,11,0.7706454992294312
15,631,12,0.767206072807312
15,631,13,0.7641429901123047
15,631,14,0.7613182067871094
15,631,15,0.7583671808242798
15,631,16,0.7554725408554077
15,631,17,0.7525790929794312
15,631,18,0.7498188018798828
15,631,19,0.7477178573608398
15,631,20,0.7455568313598633
15,631,21,0.7434443235397339
15,631,22,0.7414487600326538
15,631,23,0.7396590113639832
15,631,24,0.7379772067070007
15,631,25,0.7363757491111755
15,631,26,0.734876275062561
15,631,27,0.7334721088409424
15,631,28,0.7321457862854004
15,631,29,0.7308858036994934
15,631,30,0.7297123670578003
16,678,0,0.8317877650260925
16,678,1,0.8490679860115051
16,678,2,0.8512834310531616
16,678,3,0.8452105522155762
16,678,4,0.8365477323532104
16,678,5,0.8272589445114136
16,678,6,0.8186731338500977
16,678,7,0.8099812269210815
16,678,8,0.8028807640075684
16,678,9,0.7960386276245117
16,678,10,0.7900497913360596
16,678,11,0.7842033505439758
16,678,12,0.779194176197052
16,678,13,0.7741110920906067
16,678,14,0.7693878412246704
16,678,15,0.765187680721283
16,678,16,0.7608741521835327
16,678,17,0.7571492195129395
16,678,18,0.7538166046142578
16,678,19,0.7510841488838196
16,678,20,0.7483764886856079
16,678,21,0.7457799911499023
16,678,22,0.7433835864067078
16,678,23,0.7411821484565735
16,678,24,0.7391557693481445
16,678,25,0.7372806668281555
16,678,26,0.7355788946151733
16,678,27,0.733998715877533
16,678,28,0.7325224876403809
16,678,29,0.7311338782310486
16,678,30,0.7298428416252136
17,713,0,0.8500218391418457
17,713,1,0.8495883345603943
17,713,2,0.8415411114692688
17,713,3,0.835862934589386
17,713,4,0.8289227485656738
17,713,5,0.8224676847457886
17,713,6,0.8158931136131287
17,713,7,0.8100153207778931
17,713,8,0.8042182922363281
17,713,9,0.7989230751991272
17,713,10,0.7939919233322144
17,713,11,0.7892357110977173
17,713,12,0.7849224805831909
17,713,13,0.7806388139724731
17,713,14,0.776898980140686
17,713,15,0.7731760740280151
