rank,pool_sequence,component_token_ids,trigger,objective,constraint_violation,feasible,low_gain_mean,low_positive_gain,low_gain_q10,low_coverage,high_gain_q05,high_gain_mean,global_drop_rate,range_ratio,spearman,violation_low_gain,violation_low_coverage,violation_high_tail,violation_drop_rate,violation_range,violation_rank
382,"0,31,151,206,159","30332,8221,1110,17140,3077",lucrareaimage seinligaige,0.11186459461847942,0.0,True,0.06186459461847941,0.06186459461847941,0.04267824292182922,1.0,-0.016740474104881286,-0.0005049655834833781,0.020833333333333332,0.8163299080224247,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
383,"0,247,185,165,31","30332,12327,15058,13114,8221",lucrarearegardedtient->image,0.11179810067017873,0.0,True,0.061798100670178734,0.061798100670178734,0.04389961361885071,1.0,-0.019390597939491272,-0.0024928549925486245,0.041666666666666664,0.811196148456881,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
384,"0,136,157,14,158","30332,2824,27499,6661,17319",lucrarea....izantsportenţă,0.11172307829062145,0.0,True,0.06172307829062144,0.06172307829062144,0.04501575231552124,1.0,-0.016096359491348265,0.00246555358171463,0.020833333333333332,0.8055009165029425,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
385,"0,136,185,46,31","30332,2824,15058,18927,8221",lucrarea....tient rarimage,0.11172050287326177,0.0,True,0.06172050287326177,0.06172050287326177,0.0473425030708313,1.0,-0.015381434559822082,-0.00021895766258239746,0.020833333333333332,0.8162296395824294,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
386,"0,129,157,215,169","30332,17,27499,6520,680",lucrareatizantrib sie,0.11156278153260549,0.0,True,0.06156278153260549,0.06156278153260549,0.04459400773048401,1.0,-0.01412142515182495,0.003877835969130198,0.020833333333333332,0.813724009227784,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
387,"0,189,157,147,169","30332,10646,27499,18956,680",lucrareatializantrius sie,0.11153751909732819,0.0,True,0.061537519097328186,0.061537519097328186,0.043667376041412354,1.0,-0.016906613111495973,0.0004695927103360494,0.0,0.8058596135319323,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
388,"0,169,187,215,171","30332,680,20719,6520,7184",lucrarea sie apărutribн,0.11151354809602101,0.0,True,0.06151354809602102,0.06151354809602102,0.04763887524604797,1.0,-0.01694689691066742,0.0030298754572868347,0.020833333333333332,0.8201915165798381,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
389,"0,129,185,112,169","30332,17,15058,21711,680",lucrareattient bilden sie,0.11151070197423299,0.0,True,0.061510701974232994,0.061510701974232994,0.04331022500991821,1.0,-0.012554442882537842,0.001405740777651469,0.0,0.8241252968011434,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
390,"0,227,185,215,158","30332,15782,15058,6520,17319",lucrarea Demotientribenţă,0.11145495176315308,0.0,True,0.061454951763153076,0.061454951763153076,0.04076651930809021,1.0,-0.015520301461219787,0.0012381051977475483,0.0,0.8386435339630973,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0
391,"0,169,105,215,180","30332,680,10924,6520,31797",lucrarea sieissentribscrisă,0.11143805384635926,0.0,True,0.06143805384635925,0.06143805384635925,0.04706299304962158,1.0,-0.01342673897743225,0.0026047006249427795,0.0,0.8203306882482841,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
392,"0,219,35,215,158","30332,25895,14797,6520,17319",lucrareafloodedgraphicribenţă,0.11132423381010692,0.0,True,0.06132423381010691,0.06132423381010691,0.04125300049781799,1.0,-0.018199726939201355,0.0005262767275174459,0.020833333333333332,0.8290489480574745,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
393,"0,247,186,39,78","30332,12327,10443,2951,20961",lucrarearegardedûchesKING,0.11126913676659267,0.0,True,0.06126913676659266,0.06126913676659266,0.043577718734741214,1.0,-0.01817980706691742,-0.0019292732079823811,0.020833333333333332,0.7990107927899042,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
394,"0,129,157,215,54","30332,17,27499,6520,7818",lucrareatizantribroc,0.11125848988691966,0.0,True,0.061258489886919655,0.061258489886919655,0.04070897698402405,1.0,-0.013310346007347106,0.004079545537630717,0.020833333333333332,0.8275543385088778,0.9558823529411766,0.0,0.0,0.0,0.0,0.0,0.0
395,"0,219,238,215,159","30332,25895,12740,6520,3077",lucrareafloodedvoluribige,0.11117875625689824,0.0,True,0.06117875625689825,0.06117875625689825,0.030747443437576294,1.0,-0.017554453015327452,-0.0036010965704917908,0.020833333333333332,0.8161770739106536,0.961764705882353,0.0,0.0,0.0,0.0,0.0,0.0
396,"0,129,188,39,31","30332,17,29904,2951,8221",lucrareatweiligechesimage,0.11117286781469982,0.0,True,0.061172867814699806,0.061172867814699806,0.04433589577674866,1.0,-0.01714043915271759,0.0002346883217493693,0.020833333333333332,0.8189290141898754,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
397,"0,136,105,215,169","30332,2824,10924,6520,680",lucrarea....issentrib sie,0.11111843387285869,0.0,True,0.06111843387285868,0.06111843387285868,0.04360970258712769,1.0,-0.013901245594024657,0.0025243560473124185,0.0,0.8249289109110666,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
398,"0,129,134,215,210","30332,17,28448,6520,12182",lucrareat senzatirib estim,0.11111254046360652,0.0,True,0.061112540463606514,0.061112540463606514,0.036657470464706424,1.0,-0.01398547887802124,7.870544989903767e-05,0.020833333333333332,0.8280039641154768,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0
399,"0,13,105,182,158","30332,28688,10924,1575,17319",lucrarea pistonissenttionenţă,0.11110301117102306,0.0,True,0.06110301117102305,0.06110301117102305,0.03688915967941284,1.0,-0.01952073276042938,-0.0027464007337888083,0.041666666666666664,0.7645854494361077,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
400,"0,202,74,147,152","30332,5457,9633,18956,19355",lucrareanch bitterius persoană,0.1109760656952858,0.0,True,0.0609760656952858,0.0609760656952858,0.04254550337791443,1.0,-0.018000364303588867,0.0015413438280423482,0.020833333333333332,0.8230307575562381,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
401,"0,169,157,147,158","30332,680,27499,18956,17319",lucrarea sieizantriusenţă,0.1108716905117035,0.0,True,0.06087169051170349,0.06087169051170349,0.04468942880630493,1.0,-0.014352369308471679,0.002792219320933024,0.0,0.8080804938672225,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
402,"0,129,105,215,54","30332,17,10924,6520,7818",lucrareatissentribroc,0.11084523598353069,0.0,True,0.06084523598353068,0.06084523598353068,0.04537736177444458,1.0,-0.016273462772369383,0.0016336515545845032,0.020833333333333332,0.8017855809969462,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
403,"0,169,100,238,169","30332,680,14338,12740,680",lucrarea sie surroundingsvolu sie,0.11084081033865611,0.0,True,0.060840810338656105,0.060840810338656105,0.03814558386802673,1.0,-0.019713303446769713,-0.005189813673496246,0.041666666666666664,0.8206509451824952,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
404,"0,133,134,247,169","30332,121,28448,12327,680","lucrarea"" senzatiregarded sie",0.11080782661835353,0.0,True,0.060807826618353523,0.060807826618353523,0.03826842904090882,1.0,-0.013217306137084961,0.0005400652686754862,0.0,0.8088770837831197,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
405,"0,136,187,200,169","30332,2824,20719,3404,680",lucrarea.... apărutware sie,0.11080487867196401,0.0,True,0.06080487867196401,0.06080487867196401,0.03793911933898926,1.0,-0.01718919575214386,-0.00043454021215438843,0.0,0.8291000471392889,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
406,"0,247,151,215,169","30332,12327,1110,6520,680",lucrarearegarded seinrib sie,0.11077157457669576,0.0,True,0.06077157457669576,0.06077157457669576,0.04341054558753967,1.0,-0.01905394494533539,0.00019330034653345743,0.020833333333333332,0.8329188158320393,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
407,"0,35,186,215,54","30332,14797,10443,6520,7818",lucrareagraphicûribroc,0.11062618643045426,0.0,True,0.060626186430454254,0.060626186430454254,0.04440270066261291,1.0,-0.014901161193847656,0.003984183073043823,0.0,0.8407404488521734,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
408,"0,247,157,215,169","30332,12327,27499,6520,680",lucrarearegardedizantrib sie,0.1105634277065595,0.0,True,0.0605634277065595,0.0605634277065595,0.04140859842300415,1.0,-0.012643426656723022,0.0037335107723871865,0.0,0.8400726100971013,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
409,"0,136,105,215,180","30332,2824,10924,6520,31797",lucrarea....issentribscrisă,0.11055345386266709,0.0,True,0.060553453862667084,0.060553453862667084,0.043604063987731936,1.0,-0.01870521903038025,-0.00020807733138402304,0.020833333333333332,0.8063374131035799,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
410,"0,136,185,215,169","30332,2824,15058,6520,680",lucrarea....tientrib sie,0.11055126587549846,0.0,True,0.06055126587549845,0.06055126587549845,0.03849093914031983,1.0,-0.01506211757659912,0.002826633552710215,0.0,0.7988967847176386,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
411,"0,129,185,215,169","30332,17,15058,6520,680",lucrareattientrib sie,0.11049978733062744,0.0,True,0.06049978733062744,0.06049978733062744,0.045832133293151854,1.0,-0.01271207332611084,0.00423565258582433,0.0,0.8106927993443263,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
412,"0,186,41,215,90","30332,10443,3852,6520,23060",lucrareaû reprib răspunde,0.11039749830961228,0.0,True,0.060397498309612274,0.060397498309612274,0.03222391605377197,1.0,-0.01938174068927765,-0.005482301115989685,0.0,0.7847498263827647,0.9647058823529412,0.0,0.0,0.0,0.0,0.0,0.0
413,"0,247,74,215,190","30332,12327,9633,6520,11733",lucrarearegarded bitteribusion,0.11033861637115479,0.0,True,0.060338616371154785,0.060338616371154785,0.0384290337562561,1.0,-0.01775035560131073,-1.3795991738637289e-05,0.020833333333333332,0.7938808926716275,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
414,"0,31,41,147,153","30332,8221,3852,18956,23158",lucrareaimage reprius pierdere,0.11027246018250783,0.0,True,0.060272460182507835,0.060272460182507835,0.040420991182327275,1.0,-0.019132876396179197,-0.003186891476313273,0.020833333333333332,0.8033471905500971,0.9735294117647059,0.0,0.0,0.0,0.0,0.0,0.0
415,"0,31,188,147,169","30332,8221,29904,18956,680",lucrareaimageweiligerius sie,0.11019385407368343,0.0,True,0.06019385407368342,0.06019385407368342,0.0423318088054657,1.0,-0.017980575561523438,-0.0014019558827082317,0.0,0.8235442184206324,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
416,"0,169,157,215,180","30332,680,27499,6520,31797",lucrarea sieizantribscrisă,0.11011373052994411,0.0,True,0.0601137305299441,0.0601137305299441,0.04543489813804626,1.0,-0.014446499943733215,0.0031520649790763855,0.0,0.8300705437490347,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
417,"0,247,77,129,180","30332,12327,6177,17,31797",lucrarearegarded tietscrisă,0.11009486317634583,0.0,True,0.060094863176345825,0.060094863176345825,0.03908560872077942,1.0,-0.014594507217407226,0.0013294418652852376,0.020833333333333332,0.7731117403382404,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
418,"0,169,186,39,169","30332,680,10443,2951,680",lucrarea sieûches sie,0.11008067727088929,0.0,True,0.06008067727088928,0.06008067727088928,0.04075272679328919,1.0,-0.01940549910068512,-0.0012209365765253704,0.020833333333333332,0.8293965298783356,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
419,"0,31,157,215,31","30332,8221,27499,6520,8221",lucrareaimageizantribimage,0.11000136335690816,0.0,True,0.060001363356908165,0.060001363356908165,0.04226182103157043,1.0,-0.01914353370666504,-0.001367288331190745,0.020833333333333332,0.8135427695841283,0.961764705882353,0.0,0.0,0.0,0.0,0.0,0.0
420,"0,133,157,166,158","30332,121,27499,31468,17319","lucrarea""izant ingrijireenţă",0.11000038981437683,0.0,True,0.06000038981437683,0.06000038981437683,0.027345758676528935,1.0,-0.017090314626693727,-0.0010889843106269836,0.0,0.8382619890062872,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
421,"118,247,0,215,184","2280,12327,30332,6520,20351", kmregardedlucrarearibüchte,0.10998314420382183,0.0,True,0.059983144203821816,0.059983144203821816,0.04051924347877502,1.0,-0.015369689464569092,-0.00034870455662409466,0.0,0.8267698672573988,0.9735294117647059,0.0,0.0,0.0,0.0,0.0,0.0
422,"0,136,206,200,169","30332,2824,17140,3404,680",lucrarea....ligaware sie,0.10996644248565038,0.0,True,0.05996644248565038,0.05996644248565038,0.03811067342758179,1.0,-0.0171016126871109,0.00012021760145823161,0.0,0.8413949339197018,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
423,"0,41,185,165,169","30332,3852,15058,13114,680",lucrarea reptient-> sie,0.1099575862288475,0.0,True,0.059957586228847504,0.059957586228847504,0.03772818446159363,1.0,-0.019028958678245545,0.00016583005587259927,0.020833333333333332,0.845225512521089,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
424,"0,31,157,215,215","30332,8221,27499,6520,6520",lucrareaimageizantribrib,0.10993637690941493,0.0,True,0.059936376909414925,0.059936376909414925,0.04381281137466431,1.0,-0.01578279137611389,0.002357088029384613,0.020833333333333332,0.8256775664919084,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
425,"0,126,74,147,180","30332,7253,9633,18956,31797",lucrarearai bitteriusscrisă,0.10993115653594335,0.0,True,0.05993115653594335,0.05993115653594335,0.042382067441940306,1.0,-0.015410727262496949,0.0019221653540929158,0.0,0.8339511407870015,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
426,"0,169,105,166,153","30332,680,10924,31468,23158",lucrarea sieissent ingrijire pierdere,0.10989003429810207,0.0,True,0.05989003429810206,0.05989003429810206,0.03325730562210083,1.0,-0.015554261207580567,0.0023472060759862265,0.0,0.8440395815649024,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
427,"0,247,35,190,45","30332,12327,14797,11733,25231",lucrarearegardedgraphicusionffentlichkeit,0.10983179559310277,0.0,True,0.059831795593102775,0.059831795593102775,0.04366948008537293,1.0,-0.01858866512775421,-0.0020484179258346558,0.020833333333333332,0.8034713875631473,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
428,"0,35,186,147,57","30332,14797,10443,18956,23976",lucrareagraphicûrius déplacement,0.10979441354672115,0.0,True,0.05979441354672114,0.05979441354672114,0.044247502088546754,1.0,-0.018873095512390137,-0.00145940234263738,0.020833333333333332,0.818589305641439,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
429,"0,247,157,215,31","30332,12327,27499,6520,8221",lucrarearegardedizantribimage,0.10964122464259465,0.0,True,0.05964122464259466,0.05964122464259466,0.04071410894393921,1.0,-0.014573416113853455,0.0004937176903088888,0.0,0.7902116389659986,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
430,"0,133,157,215,169","30332,121,27499,6520,680","lucrarea""izantrib sie",0.10955241620540619,0.0,True,0.05955241620540619,0.05955241620540619,0.04315150976181031,1.0,-0.012639263272285461,0.0025621578097343445,0.0,0.8114144387942994,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
431,"0,31,105,215,171","30332,8221,10924,6520,7184",lucrareaimageissentribн,0.10940831452608109,0.0,True,0.059408314526081085,0.059408314526081085,0.045568978786468504,1.0,-0.017220497131347656,0.0008574525515238444,0.020833333333333332,0.8156159874669853,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
432,"0,136,100,208,158","30332,2824,14338,2165,17319",lucrarea.... surroundingsvalenţă,0.10929534683624903,0.0,True,0.06137868016958237,0.06137868016958237,0.04143469333648682,0.9583333333333334,-0.019724297523498534,-0.004040936628977458,0.020833333333333332,0.8050399441213787,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
433,"0,133,185,215,169","30332,121,15058,6520,680","lucrarea""tientrib sie",0.10927446981271108,0.0,True,0.05927446981271108,0.05927446981271108,0.0423927903175354,1.0,-0.013268670439720154,0.004062821467717488,0.0,0.8564063312534257,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
434,"0,23,105,215,169","30332,31052,10924,6520,680",lucrarea pasageriissentrib sie,0.10926203479369481,0.0,True,0.059262034793694816,0.059262034793694816,0.04490510821342468,1.0,-0.016625979542732237,0.0009765202800432841,0.020833333333333332,0.8208124244561441,0.9735294117647059,0.0,0.0,0.0,0.0,0.0,0.0
435,"0,136,186,190,31","30332,2824,10443,11733,8221",lucrarea....ûusionimage,0.10923689405123393,0.0,True,0.059236894051233925,0.059236894051233925,0.043805652856826784,1.0,-0.01922876834869385,-0.0017491305867830913,0.020833333333333332,0.785154219267395,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
436,"0,129,188,215,159","30332,17,29904,6520,3077",lucrareatweiligeribige,0.10920223395029705,0.0,True,0.059202233950297035,0.059202233950297035,0.04122740030288696,1.0,-0.013532677292823791,0.004345369835694631,0.0,0.8256925411473041,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
437,"0,200,100,14,180","30332,3404,14338,6661,31797",lucrareaware surroundingssportscrisă,0.10918389558792115,0.0,True,0.05918389558792114,0.05918389558792114,0.042362749576568604,1.0,-0.015548399090766907,-0.00017943233251571655,0.0,0.8200166836186455,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
438,"0,169,105,39,158","30332,680,10924,2951,17319",lucrarea sieissentchesenţă,0.1091661607225736,0.0,True,0.0591661607225736,0.0591661607225736,0.04099605083465576,1.0,-0.015002119541168212,0.0014447569847106934,0.0,0.8273710919526434,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
439,"0,129,157,133,169","30332,17,27499,121,680","lucrareatizant"" sie",0.1090589667359988,0.0,True,0.05905896673599879,0.05905896673599879,0.03959739804267883,1.0,-0.013636049628257752,0.0019199227293332417,0.020833333333333332,0.8391985996690292,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
440,"0,247,94,215,171","30332,12327,18852,6520,7184",lucrarearegardedkapribн,0.10901938180128734,0.0,True,0.05901938180128733,0.05901938180128733,0.04240519404411316,1.0,-0.017822593450546265,0.0008087083697319031,0.020833333333333332,0.8187333402134414,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
441,"0,136,105,215,158","30332,2824,10924,6520,17319",lucrarea....issentribenţă,0.10901482949654262,0.0,True,0.05901482949654261,0.05901482949654261,0.03971853256225586,1.0,-0.018038490414619444,-0.00046965231498082477,0.020833333333333332,0.7865927896416758,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
442,"0,169,105,190,180","30332,680,10924,11733,31797",lucrarea sieissentusionscrisă,0.10901041875282924,0.0,True,0.05901041875282923,0.05901041875282923,0.04315425753593445,1.0,-0.01458815038204193,0.001886094609896342,0.0,0.8011093286468323,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
443,"0,136,74,215,158","30332,2824,9633,6520,17319",lucrarea.... bitteribenţă,0.10897977699836095,0.0,True,0.058979776998360954,0.058979776998360954,0.02586544156074524,1.0,-0.01957535445690155,-0.0031446292996406555,0.041666666666666664,0.8319735600074194,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0
444,"0,136,185,39,90","30332,2824,15058,2951,23060",lucrarea....tientches răspunde,0.10897495398918788,0.0,True,0.058974953989187874,0.058974953989187874,0.037819045782089236,1.0,-0.015634959936141966,0.00014623006184895834,0.020833333333333332,0.806232204571083,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
445,"0,129,151,147,171","30332,17,1110,18956,7184",lucrareat seinriusн,0.10888139456510544,0.0,True,0.05888139456510544,0.05888139456510544,0.042289137840270996,1.0,-0.01712301969528198,0.002855385343233744,0.020833333333333332,0.8421387265969872,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
446,"0,129,187,148,180","30332,17,20719,5615,31797",lucrareat apărutitzscrisă,0.10885516852140427,0.0,True,0.058855168521404266,0.058855168521404266,0.03798354864120483,1.0,-0.01265837848186493,0.003733250002066294,0.0,0.8209546064934583,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
447,"0,247,185,215,169","30332,12327,15058,6520,680",lucrarearegardedtientrib sie,0.10876648177703221,0.0,True,0.05876648177703222,0.05876648177703222,0.043945080041885375,1.0,-0.012369722127914429,0.004013071457544963,0.0,0.8357645406798478,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
448,"0,129,134,187,158","30332,17,28448,20719,17319",lucrareat senzati apărutenţă,0.10864591151475907,0.0,True,0.058645911514759064,0.058645911514759064,0.03793800473213196,1.0,-0.015701910853385924,0.0009097283085187277,0.0,0.8110029445266979,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
449,"0,133,105,39,31","30332,121,10924,2951,8221","lucrarea""issentchesimage",0.10863791207472484,0.0,True,0.05863791207472483,0.05863791207472483,0.041551679372787476,1.0,-0.016466692090034485,5.290160576502482e-05,0.0,0.8191798782622267,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
450,"0,35,185,215,159","30332,14797,15058,6520,3077",lucrareagraphictientribige,0.10863573650519054,0.0,True,0.05863573650519053,0.05863573650519053,0.04267086982727051,1.0,-0.011738446354866027,0.006457085410753886,0.0,0.8459636704053647,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
451,"0,169,157,215,153","30332,680,27499,6520,23158",lucrarea sieizantrib pierdere,0.10848934998114904,0.0,True,0.05848934998114904,0.05848934998114904,0.04311025142669678,1.0,-0.014631444215774536,0.0008341198166211446,0.020833333333333332,0.8107684445107584,0.9470588235294116,0.0,0.0,0.0,0.0,0.0,0.0
452,"0,129,185,215,180","30332,17,15058,6520,31797",lucrareattientribscrisă,0.10845791349808376,0.0,True,0.05845791349808375,0.05845791349808375,0.04203488826751709,1.0,-0.012010514736175537,0.004643658796946208,0.0,0.8396704556918858,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
453,"0,200,186,14,169","30332,3404,10443,6661,680",lucrareawareûsport sie,0.10844882875680924,0.0,True,0.058448828756809235,0.058448828756809235,0.040111035108566284,1.0,-0.01433035135269165,0.0014476229747136433,0.0,0.8241151078603587,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
454,"0,133,134,215,158","30332,121,28448,6520,17319","lucrarea"" senzatiribenţă",0.10841746429602306,0.0,True,0.05841746429602305,0.05841746429602305,0.03876718282699585,1.0,-0.012875616550445557,0.0026265506943066916,0.0,0.8138482834297797,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
455,"0,136,151,215,180","30332,2824,1110,6520,31797",lucrarea.... seinribscrisă,0.10840995411078136,0.0,True,0.05840995411078135,0.05840995411078135,0.03957660794258118,1.0,-0.01367180049419403,0.0023417522509892783,0.0,0.820941561561696,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
456,"0,31,185,133,169","30332,8221,15058,121,680","lucrareaimagetient"" sie",0.10827234437068303,0.0,True,0.05827234437068304,0.05827234437068304,0.03733252286911011,1.0,-0.016757792234420775,-0.000531613826751709,0.020833333333333332,0.7955245540736736,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
457,"0,31,105,165,180","30332,8221,10924,13114,31797",lucrareaimageissent->scrisă,0.10826761821905773,0.0,True,0.05826761821905772,0.05826761821905772,0.039348441362380984,1.0,-0.014516180753707886,0.00029288729031880695,0.0,0.8398829568584038,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
458,"0,202,75,39,180","30332,5457,904,2951,31797",lucrareanchmenchesscrisă,0.10825895071029663,0.0,True,0.05825895071029663,0.05825895071029663,0.04237788915634155,1.0,-0.015361195802688599,0.004080901543299357,0.0,0.8355084277592134,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
459,"0,169,105,200,90","30332,680,10924,3404,23060",lucrarea sieissentware răspunde,0.10821098635594051,0.0,True,0.0582109863559405,0.0582109863559405,0.04093218445777893,1.0,-0.017169418931007385,-0.0012540469566980998,0.020833333333333332,0.8196733471897782,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
460,"0,57,105,147,171","30332,23976,10924,18956,7184",lucrarea déplacementissentriusн,0.10814245839913686,0.0,True,0.058142458399136863,0.058142458399136863,0.047372519969940186,1.0,-0.019728025794029234,-0.0020080755154291787,0.041666666666666664,0.817486198423601,0.988235294117647,0.0,0.0,0.0,0.0,0.0,0.0
461,"0,129,134,147,158","30332,17,28448,18956,17319",lucrareat senzatiriusenţă,0.1081232284506162,0.0,True,0.0581232284506162,0.0581232284506162,0.03978056311607361,1.0,-0.01206870675086975,0.004835357268651326,0.0,0.8303593847824927,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
462,"0,129,134,247,158","30332,17,28448,12327,17319",lucrareat senzatiregardedenţă,0.107991457482179,0.0,True,0.05799145748217901,0.05799145748217901,0.0347678542137146,1.0,-0.01285153329372406,0.0014405896266301472,0.0,0.8069121619905733,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
463,"0,129,185,39,31","30332,17,15058,2951,8221",lucrareattientchesimage,0.10798355986674626,0.0,True,0.05798355986674627,0.05798355986674627,0.041120558977127075,1.0,-0.014491838216781617,0.0018251116077105205,0.0,0.8314448929207934,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
464,"0,247,188,77,180","30332,12327,29904,6177,31797",lucrarearegardedweilige tiescrisă,0.10796173463265102,0.0,True,0.05796173463265101,0.05796173463265101,0.03846001625061035,1.0,-0.015350520610809326,-0.002641392250855764,0.0,0.8233944718666749,0.9852941176470588,0.0,0.0,0.0,0.0,0.0,0.0
465,"0,31,157,190,169","30332,8221,27499,11733,680",lucrareaimageizantusion sie,0.10790546039740245,0.0,True,0.05790546039740244,0.05790546039740244,0.036719679832458496,1.0,-0.014745754003524781,0.0011747802297274272,0.0,0.830409557596963,0.976470588235294,0.0,0.0,0.0,0.0,0.0,0.0
466,"0,247,94,200,54","30332,12327,18852,3404,7818",lucrarearegardedkapwareroc,0.1078307385245959,0.0,True,0.057830738524595894,0.057830738524595894,0.03771657943725586,1.0,-0.01528482437133789,-0.0014110679427782695,0.0,0.8278341484357313,0.9735294117647059,0.0,0.0,0.0,0.0,0.0,0.0
467,"0,247,35,147,159","30332,12327,14797,18956,3077",lucrarearegardedgraphicriusige,0.1077829231818517,0.0,True,0.05778292318185171,0.05778292318185171,0.04122855663299561,1.0,-0.013790163397789,0.0031298200289408364,0.0,0.8458827763906496,0.9794117647058824,0.0,0.0,0.0,0.0,0.0,0.0
468,"0,247,41,190,145","30332,12327,3852,11733,26356",lucrarearegarded repusion sunet,0.10776764204104741,0.0,True,0.057767642041047416,0.057767642041047416,0.03617639541625976,1.0,-0.01979723572731018,-0.0009096836050351461,0.041666666666666664,0.789416129695336,0.9676470588235294,0.0,0.0,0.0,0.0,0.0,0.0
469,"0,37,185,39,54","30332,30396,15058,2951,7818",lucrareaelectriquetientchesroc,0.10774036546548207,0.0,True,0.05774036546548208,0.05774036546548208,0.03861079216003418,1.0,-0.014859449863433839,0.0008766402800877889,0.020833333333333332,0.806880668900875,0.9823529411764707,0.0,0.0,0.0,0.0,0.0,0.0
