iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.159671351313591,0.1939963400363922,0.508718729019165,0.14027172327041626
1.0,0.17145921289920807,0.2396901249885559,0.5064123868942261,0.14749020338058472
2.0,0.14987052977085114,0.22009265422821045,0.5268445014953613,0.12786126136779785
3.0,0.16836126148700714,0.22206678986549377,0.5037734508514404,0.14615458250045776
4.0,0.16874374449253082,0.22059273719787598,0.5054491758346558,0.146684467792511
5.0,0.14689716696739197,0.20859754085540771,0.5275353789329529,0.12603741884231567
6.0,0.15792828798294067,0.18892166018486023,0.5127934217453003,0.1390361189842224
7.0,0.17519846558570862,0.2170923352241516,0.5000920295715332,0.15348923206329346
8.0,0.17260977625846863,0.21701669692993164,0.5087675452232361,0.15090811252593994
9.0,0.1600383222103119,0.23180216550827026,0.5208575129508972,0.13685810565948486
10.0,0.1647021621465683,0.197405606508255,0.5102317929267883,0.14496159553527832
11.0,0.18670064210891724,0.22453632950782776,0.49176153540611267,0.16424700617790222
12.0,0.168759286403656,0.21546480059623718,0.5094672441482544,0.14721280336380005
13.0,0.18940216302871704,0.2496531903743744,0.49601951241493225,0.16443684697151184
14.0,0.1815595179796219,0.2132367193698883,0.49914059042930603,0.16023585200309753
15.0,0.19206693768501282,0.25099819898605347,0.49730953574180603,0.16696712374687195
16.0,0.18911132216453552,0.22894981503486633,0.49851152300834656,0.16621634364128113
17.0,0.2093111127614975,0.254221111536026,0.48080965876579285,0.1838890016078949
18.0,0.19241225719451904,0.2607586979866028,0.49741026759147644,0.16633638739585876
19.0,0.18935149908065796,0.21439525485038757,0.49594035744667053,0.16791197657585144
20.0,0.2153932750225067,0.2438158392906189,0.47384724020957947,0.1910116970539093
21.0,0.20567381381988525,0.25651365518569946,0.48430606722831726,0.1800224483013153
22.0,0.22856822609901428,0.26921576261520386,0.46634581685066223,0.20164665579795837
23.0,0.20775218307971954,0.24771732091903687,0.4881978929042816,0.18298044800758362
24.0,0.22248321771621704,0.25243139266967773,0.4703822433948517,0.19724008440971375
25.0,0.20568902790546417,0.24692454934120178,0.48520687222480774,0.18099656701087952
26.0,0.21316926181316376,0.26149341464042664,0.4814712703227997,0.18701991438865662
27.0,0.2151186764240265,0.24428898096084595,0.4811941087245941,0.19068977236747742
28.0,0.22548280656337738,0.25652846693992615,0.4685017764568329,0.19982996582984924
29.0,0.223320871591568,0.2606409192085266,0.4738980829715729,0.19725677371025085
30.0,0.2335636466741562,0.2756180167198181,0.4676792323589325,0.20600184798240662
31.0,0.2485426813364029,0.27950209379196167,0.4539407789707184,0.2205924689769745
32.0,0.25885307788848877,0.28239697217941284,0.4465579092502594,0.23061338067054749
33.0,0.22345249354839325,0.24870532751083374,0.4745810925960541,0.19858196377754211
34.0,0.24446354806423187,0.2695997655391693,0.45932528376579285,0.21750357747077942
35.0,0.23916961252689362,0.2702831029891968,0.4643905460834503,0.21214130520820618
36.0,0.2348017692565918,0.24174419045448303,0.46355417370796204,0.21062734723091125
37.0,0.24565733969211578,0.28384849429130554,0.45787516236305237,0.21727249026298523
38.0,0.2641545832157135,0.28457412123680115,0.44459500908851624,0.2356971800327301
39.0,0.25096049904823303,0.27908748388290405,0.45764097571372986,0.2230517566204071
40.0,0.25114360451698303,0.26863282918930054,0.45557281374931335,0.22428032755851746
41.0,0.25468310713768005,0.3050435185432434,0.4543939530849457,0.2241787612438202
42.0,0.25941184163093567,0.2847367525100708,0.4506198465824127,0.2309381663799286
43.0,0.26357555389404297,0.2736667990684509,0.44478705525398254,0.23620888590812683
44.0,0.2792596220970154,0.2930947542190552,0.43384626507759094,0.24995014071464539
45.0,0.2641270160675049,0.28391334414482117,0.44463077187538147,0.235735684633255
46.0,0.28235116600990295,0.3038294017314911,0.4343271553516388,0.25196823477745056
47.0,0.2816399335861206,0.3006802499294281,0.43333736062049866,0.251571923494339
48.0,0.28172120451927185,0.2958541512489319,0.43196621537208557,0.2521357834339142
49.0,0.2851825952529907,0.296161025762558,0.43003836274147034,0.2555665075778961
50.0,0.30001795291900635,0.31748753786087036,0.4192749559879303,0.26826921105384827
51.0,0.30818527936935425,0.31927239894866943,0.41394156217575073,0.27625805139541626
52.0,0.2853470742702484,0.28485292196273804,0.43179652094841003,0.25686177611351013
53.0,0.29268062114715576,0.3125842809677124,0.42877259850502014,0.26142218708992004
54.0,0.30352893471717834,0.31748881936073303,0.418331116437912,0.2717800438404083
55.0,0.304754376411438,0.31147074699401855,0.41289955377578735,0.2736073136329651
56.0,0.3101278245449066,0.3089958131313324,0.4131840169429779,0.27922824025154114
57.0,0.30288299918174744,0.29615533351898193,0.420980840921402,0.2732674777507782
58.0,0.31478241086006165,0.33546504378318787,0.41405150294303894,0.2812359035015106
59.0,0.3103700578212738,0.31408268213272095,0.41319459676742554,0.27896177768707275
60.0,0.30762702226638794,0.3132232427597046,0.4169216454029083,0.276304692029953
61.0,0.3180099129676819,0.2908507287502289,0.4072740375995636,0.28892484307289124
62.0,0.3321109414100647,0.3226884603500366,0.39467957615852356,0.29984208941459656
63.0,0.32520347833633423,0.32460322976112366,0.4075479507446289,0.29274314641952515
64.0,0.3407129645347595,0.364306777715683,0.39472606778144836,0.3042822778224945
65.0,0.33276858925819397,0.33523958921432495,0.3995208740234375,0.29924464225769043
66.0,0.3293270170688629,0.3372384309768677,0.4013594686985016,0.2956031858921051
67.0,0.33453917503356934,0.3242941200733185,0.3951159417629242,0.3021097481250763
68.0,0.33519431948661804,0.3488757908344269,0.4009653329849243,0.3003067374229431
69.0,0.33083945512771606,0.33343198895454407,0.4025789499282837,0.2974962592124939
70.0,0.3544296622276306,0.3441511392593384,0.38192009925842285,0.3200145363807678
71.0,0.35789716243743896,0.33397921919822693,0.37856483459472656,0.324499249458313
72.0,0.35386908054351807,0.3323096036911011,0.382821261882782,0.32063812017440796
73.0,0.3406354486942291,0.3416867256164551,0.3956662118434906,0.3064667880535126
74.0,0.35521256923675537,0.35187655687332153,0.387174129486084,0.32002490758895874
75.0,0.36385756731033325,0.3579341173171997,0.3778523802757263,0.3280641436576843
76.0,0.36271917819976807,0.3630257844924927,0.37872636318206787,0.32641661167144775
77.0,0.3630978465080261,0.3258727192878723,0.3734440505504608,0.33051058650016785
78.0,0.3628799617290497,0.33820781111717224,0.37875115871429443,0.3290591835975647
79.0,0.35779839754104614,0.33806684613227844,0.3850685954093933,0.32399171590805054
80.0,0.37310290336608887,0.36091652512550354,0.3690967857837677,0.3370112478733063
81.0,0.3629620373249054,0.32874274253845215,0.3780358135700226,0.3300877511501312
82.0,0.3780161738395691,0.36759302020072937,0.3683227002620697,0.34125688672065735
83.0,0.3815374970436096,0.35170891880989075,0.36456868052482605,0.34636661410331726
84.0,0.3762458860874176,0.3481377065181732,0.36979183554649353,0.341432124376297
85.0,0.3923397958278656,0.35927441716194153,0.3563910722732544,0.3564123511314392
86.0,0.374307245016098,0.3420139253139496,0.3714446723461151,0.3401058614253998
87.0,0.38516584038734436,0.3618001639842987,0.3622911870479584,0.34898582100868225
88.0,0.38480284810066223,0.3565461337566376,0.3638792932033539,0.3491482436656952
89.0,0.38691723346710205,0.3547479510307312,0.3631543815135956,0.3514424264431
90.0,0.3895009458065033,0.3633235692977905,0.3590761721134186,0.3531685769557953
91.0,0.39451250433921814,0.36091887950897217,0.3576242923736572,0.35842061042785645
92.0,0.3934305012226105,0.33748379349708557,0.3535025417804718,0.3596821129322052
93.0,0.4045034646987915,0.38738059997558594,0.34940582513809204,0.36576539278030396
94.0,0.39368730783462524,0.37140029668807983,0.3598063886165619,0.3565472662448883
95.0,0.4146013557910919,0.36761558055877686,0.34222811460494995,0.3778398036956787
96.0,0.40629303455352783,0.38973695039749146,0.35139012336730957,0.36731934547424316
97.0,0.406462162733078,0.3531476855278015,0.34740960597991943,0.37114739418029785
98.0,0.4160597324371338,0.37918537855148315,0.34459784626960754,0.3781411945819855
99.0,0.4088265597820282,0.38760489225387573,0.3496347963809967,0.3700660765171051
