pool_index,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,low_gain_mean,low_positive_gain,low_gain_q10,low_coverage,high_gain_q05,high_gain_mean,global_drop_rate,range_ratio,spearman,violation_low_gain,violation_low_coverage,violation_high_tail,violation_drop_rate,violation_range,violation_rank
108,30122, Angehörige,▁Angehörige,OK,"(30122,)",0.0445449354747931,0.6838559297815201,False,0.0180557506779829,0.0195449354747931,-0.0049246311187744,0.5,-0.0149311155080795,-0.0052001997828483,0.0,0.8540668115091496,0.9647058823529412,0.3981416440672344,0.2857142857142856,0.0,0.0,0.0,0.0
109,12922,kett,kett,OK,"(12922,)",0.0427363708615303,0.6864491906904039,False,0.0197636671364307,0.0198197041948636,0.0018777668476104,0.4583333333333333,-0.0173586308956146,-0.0089773957928021,0.0208333333333333,0.8592275100166165,0.973529411764706,0.3412110954523086,0.3452380952380952,0.0,0.0,0.0,0.0
110,24243, événements,▁événements,OK,"(24243,)",0.0434028819203376,0.6922911873885562,False,0.0178026929497718,0.0184028819203376,0.0022233963012695,0.5,-0.0184065014123916,-0.0087381328145662,0.0208333333333333,0.8821857408398142,0.9823529411764708,0.4065769016742706,0.2857142857142856,0.0,0.0,0.0,0.0
111,6156, Pas,▁Pas,OK,"(6156,)",0.0419192654391129,0.6940963909266487,False,0.0231056797007719,0.0231692654391129,0.0045275151729583,0.375,-0.0153720140457153,-0.0048461134235064,0.0208333333333333,0.8767606701945617,0.9588235294117649,0.2298106766409343,0.4642857142857142,0.0,0.0,0.0,0.0
112,21711, bilden,▁bilden,OK,"(21711,)",0.0421379456917444,0.694608159481533,False,0.0213046123584111,0.0213046123584111,0.004294216632843,0.4166666666666667,-0.0131268233060836,-0.0035008465250333,0.0,0.8725651422596122,0.973529411764706,0.2898462547196282,0.4047619047619047,0.0,0.0,0.0,0.0
113,25107, Merry,▁Merry,OK,"(25107,)",0.0447893393536408,0.6946572583346139,False,0.0192002318799495,0.0197893393536408,0.0009231865406036,0.5,-0.0209790140390396,-0.0081436485052108,0.0416666666666666,0.8586945203490515,0.9852941176470588,0.3599922706683476,0.2857142857142856,0.0489507019519806,0.0,0.0,0.0
114,21415,RAL,RAL,OK,"(21415,)",0.0420606757203737,0.6971838251938896,False,0.0212273423870404,0.0212273423870404,0.0044691979885101,0.4166666666666667,-0.0187465876340866,-0.0098308821519215,0.0208333333333333,0.812724952708263,0.973529411764706,0.2924219204319848,0.4047619047619047,0.0,0.0,0.0,0.0
115,29508, pantofi,▁pantofi,OK,"(29508,)",0.042049866169691,0.6975441435499796,False,0.0212165328363577,0.0212165328363577,0.0033505916595458,0.4166666666666667,-0.0199397712945938,-0.0040706023573875,0.0416666666666666,0.8595483844623902,0.976470588235294,0.2927822387880748,0.4047619047619047,0.0,0.0,0.0,0.0
116,29248, motoare,▁motoare,OK,"(29248,)",0.0442377420763174,0.698357864741295,False,0.0254877420763174,0.0254877420763174,0.0044393002986907,0.375,-0.0216732710599899,-0.0120148733258247,0.0416666666666666,0.855914174537945,0.9558823529411766,0.1504085974560843,0.4642857142857142,0.0836635529994965,0.0,0.0,0.0
117,12941, Listen,▁Listen,OK,"(12941,)",0.0444759940107663,0.6986603642266892,False,0.0187531684835751,0.0194759940107663,-0.0022048711776733,0.5,-0.0207610338926315,-0.0102447668711344,0.0416666666666666,0.8562142079684772,0.973529411764706,0.3748943838808272,0.2857142857142856,0.0380516946315764,0.0,0.0,0.0
