rank,pool_sequence,component_token_ids,trigger,objective,constraint_violation,feasible,low_gain_mean,low_gain_q10,high_gain_q05,high_gain_mean,displacement_q05,displacement_q05_mean_modes,compactness_loss,compact_radius_q95,triggered_pairwise_similarity,center_norm,local_uniqueness_lower_bound,violation_repulsion,violation_compact_radius,violation_high_tail,violation_low_gain,violation_local_uniqueness
294,"0,240,130,16,195","30332,16145,15799,20538,12743",lucrarea earthquake putere trage Smartphone,0.20943172866372445,6.074075805248505,False,0.27562972356923204,0.2420735334319682,0.0020994902638981072,0.06618049754273435,0.3424078819825412,0.35419403173771696,0.1323959898110152,0.4434555627722279,0.8633331718079843,0.931452634431287,-0.10104768078968673,0.02169176576416798,0.0,0.0,0.0,6.052384039484337
295,"195,240,173,214,195","12743,16145,19845,13525,12743", Smartphone earthquakeAiciără Smartphone,0.17475062841644823,6.082640177746673,False,0.2516516054360924,0.20585889423603695,0.002109005255474289,0.059116413199028495,0.35757250512336064,0.3815361005114122,0.1538019540392883,0.4588327423515582,0.8412366926046057,0.9198902358220309,-0.10126023722819755,0.0,0.019628316336795945,0.0,0.0,6.063011861409877
296,"0,240,100,214,248","30332,16145,14338,13525,6148",lucrarea earthquake surroundingsără mici,0.19772437535562887,6.092445760619096,False,0.26836910265754604,0.23799233720423577,0.0022219264823903186,0.06254488585049829,0.3422992242451353,0.34701602798389786,0.14128945460383435,0.4437080951286678,0.8541528210541065,0.9266663614247393,-0.10140887088353251,0.022002216442470468,0.0,0.0,0.0,6.070443544176626
297,"100,240,195,229,64","14338,16145,12743,3147,30828", surroundings earthquake Smartphone 300DOWN,0.17769939549582148,6.1027339267404574,False,0.25605542176071894,0.21156141874625684,0.001864827917008033,0.058045779454672965,0.3739082161931688,0.3858288815686577,0.15671205252979492,0.47485809069700013,0.838232719969244,0.9183071095609601,-0.10094987450383136,0.0,0.05524020154888916,0.0,0.0,6.047493725191568
298,"0,162,67,214,195","30332,5290,25300,13525,12743",lucrareaizat fartherără Smartphone,0.18090307730571092,6.10495373709054,False,0.2547784062373783,0.22873957231466596,0.002008703279606644,0.062005969093521,0.3553641300576016,0.3600848942895514,0.14775065786333474,0.45714562161645866,0.8474831918830092,0.9231735168085495,-0.10178149155885707,0.0,0.015879159147685895,0.0,0.0,6.089074577942854
299,"81,240,195,214,44","1722,16145,12743,13525,15843", physical earthquake Smartphoneără shaft,0.18312661818094023,6.106599916892687,False,0.2579613434052107,0.2127709226637458,0.0018933695413326957,0.060078209673143534,0.3675746590978238,0.383909656837158,0.14966945044854096,0.46886807626820187,0.8455025027627964,0.9221336939682114,-0.1012934171703781,0.0,0.04192905837378191,0.0,0.0,6.064670858518905
300,"0,240,58,214,214","30332,16145,28310,13525,13525",lucrarea earthquake Illustrationărăără,0.1973494297915772,6.127448314288098,False,0.26645550888004643,0.24195574587422272,0.002203115576281017,0.06370869209540514,0.338443322245075,0.3421548935376421,0.13821215817693844,0.44033190694484126,0.8573293851076764,0.928325288798631,-0.10188858469976625,0.033019079299785634,0.0,0.0,0.0,6.094429234988312
301,"0,106,195,214,16","30332,14385,12743,13525,20538",lucrarea Freunde Smartphoneără trage,0.18573238408505255,6.129088598356932,False,0.25833256131185267,0.2295688621084912,0.0020672704921887775,0.06213640930824662,0.3484782822818306,0.35080565842595485,0.14520035445360024,0.45093169048479714,0.8501157631446707,0.9245537548171008,-0.10245340820296656,0.004347764909055403,0.002070423299549182,0.0,0.0,6.122670410148328
302,"66,240,195,214,248","1041,16145,12743,13525,6148", action earthquake Smartphoneără mici,0.17208839974787082,6.1307807171875774,False,0.24892938264669318,0.21076446774343582,0.0018971922613051197,0.058450098807547195,0.3692873339181124,0.38149377240417776,0.1536819657976447,0.4709709079102953,0.8413605514346894,0.9199554522923136,-0.10168357399218286,0.0,0.04660201757843393,0.0,0.0,6.084178699609144
303,"0,240,130,229,16","30332,16145,15799,3147,20538",lucrarea earthquake putere 300 trage,0.17995774424609978,6.135526464937935,False,0.2542582145991723,0.22818636634688627,0.0020534785239228305,0.05875536115321341,0.33613685082617634,0.34160433513322697,0.14860094070614505,0.4380552001721451,0.8466054805613986,0.9227128802037257,-0.10191834934596877,0.03960899763949612,0.0,0.0,0.0,6.095917467298439
304,"0,33,195,214,214","30332,25803,12743,13525,13525",lucrarea Sauce Smartphoneărăără,0.19373496887209296,6.147553787495485,False,0.2644307870944207,0.23229648025467903,0.002227493967557731,0.06318240315313939,0.35139649882109614,0.3589716323945534,0.14139163644465547,0.45416257139777155,0.8540473430248717,0.9266112256795428,-0.10276607257667542,0.0,0.009250158661714537,0.0,0.0,6.1383036288337705
305,"236,240,195,168,240","24742,16145,12743,15271,16145",estival earthquake Smartphoneoară earthquake,0.16729483797727532,6.155244830591997,False,0.24581316188579763,0.20240443363818317,0.002024544239901244,0.055635562504962044,0.3602466221643816,0.37083655957698447,0.15703664781704463,0.46278336904106315,0.8378976538662765,0.918130356857323,-0.10253674687668157,0.0,0.028407486757918092,0.0,0.0,6.126837343834079
306,"11,240,58,214,240","9161,16145,28310,13525,16145", bro earthquake Illustrationără earthquake,0.16306031406474072,6.1588118650926935,False,0.24423394188550226,0.2104452288228589,0.0019883246129402234,0.0588804842263392,0.35754535288489,0.37295969360380665,0.16234725564152308,0.4602653523064569,0.8324157361119762,0.9152337102393447,-0.1027199994215669,0.0,0.022811894014348588,0.0,0.0,6.135999971078345
307,"0,240,195,214,142","30332,16145,12743,13525,3416",lucrarea earthquake Smartphoneără €,0.20933845248734306,6.161862326468688,False,0.27373480356788316,0.2476476683640041,0.0023461265565578758,0.06761875963645372,0.3389263174567387,0.34396107507301,0.12879270216108019,0.4415307821264975,0.8670526945434011,0.9333848605151681,-0.10260446466975881,0.03163909298074657,0.0,0.0,0.0,6.130223233487941
308,"0,240,18,214,248","30332,16145,12487,13525,6148",lucrarea earthquake adjacentără mici,0.19993530792328684,6.162724463336133,False,0.26939583821778285,0.24088506141864988,0.0022657133283929655,0.06444761427826388,0.3409206193704425,0.34667578400729243,0.138921060588992,0.4436562868869047,0.8565976148758793,0.9279433923526844,-0.10273566751646224,0.025941087513021394,0.0,0.0,0.0,6.136783375823112
309,"234,240,195,214,44","794,16145,12743,13525,15843", test earthquake Smartphoneără shaft,0.1808391102418369,6.163921090223134,False,0.258822886443505,0.209818650856299,0.0017147575492540703,0.06121938294259427,0.35807468970515594,0.38190861890683947,0.15596755240333615,0.46087000038154974,0.8390012362288143,0.9187123856771845,-0.1027953106763938,0.0,0.024155556403443836,0.0,0.0,6.13976553381969
310,"0,240,229,214,240","30332,16145,3147,13525,16145",lucrarea earthquake 300ără earthquake,0.20426343668725866,6.164581992423341,False,0.2715558053460369,0.24202836792791657,0.002271883747032949,0.0655463207571941,0.34173120715008465,0.3508058743189211,0.1345847373175565,0.4445503445499849,0.8610738195431675,0.9302769817008499,-0.10281913739990023,0.023625122428329516,0.0,0.0,0.0,6.140956869995011
311,"251,240,195,214,61","694,16145,12743,13525,18837", fun earthquake Smartphoneără manger,0.17846289364748114,6.171808140764011,False,0.2550012197863248,0.21003575309974326,0.002001155017210815,0.06053544360658366,0.3619214540950509,0.37908695572170686,0.1530766522776873,0.4647041012971255,0.841985391197226,0.9202843841565023,-0.10278264720207464,0.0,0.03267578066027892,0.0,0.0,6.139132360103732
312,"0,139,242,214,195","30332,31,17002,13525,12743",lucrarea'afficheără Smartphone,0.17675475011263253,6.177239913553004,False,0.2516791247727184,0.2213062616140163,0.002010778182465456,0.06026001857086638,0.35386374332119425,0.3578870035034097,0.14984874932017178,0.45709328450322223,0.8453174200565968,0.9220364692786442,-0.10322954118202798,0.0,0.01576285445160493,0.0,0.0,6.161477059101399
313,"0,44,195,214,110","30332,15843,12743,13525,24243",lucrarea shaft Smartphoneără événements,0.18772206049054835,6.187675093791961,False,0.2610966070953659,0.22698393019121135,0.0022481128617762303,0.06216859498523233,0.3400015689506566,0.35915389770806855,0.14674909320963514,0.4431837319093905,0.848517065073925,0.9237158149508781,-0.10318216295873389,0.028566945855266836,0.0,0.0,0.0,6.159108147936695
314,"0,240,173,214,16","30332,16145,19845,13525,20538",lucrarea earthquakeAiciără trage,0.1989859420025571,6.188019412841508,False,0.2678206927209779,0.23864265864861775,0.002169021979042285,0.06405429045506345,0.3386367466744252,0.34361889924796857,0.13766950143684165,0.441747806169794,0.8578895469039054,0.9286175200604166,-0.10311105949536875,0.03246643807307072,0.0,0.0,0.0,6.155552974768438
315,"236,240,195,229,44","24742,16145,12743,3147,15843",estival earthquake Smartphone 300 shaft,0.18287141294276893,6.195082254253501,False,0.2587149625336023,0.19757842946325851,0.002034290025399377,0.06009675357189337,0.3672745198663553,0.38645044822096475,0.15168709918166678,0.470275051549237,0.8434197685866666,0.9210390332761871,-0.1030005316828817,0.0,0.045055670109415503,0.0,0.0,6.1500265841440855
316,"11,240,116,214,195","9161,16145,29248,13525,12743", bro earthquake motoareără Smartphone,0.1727403479356142,6.200646270354282,False,0.2528351307954116,0.21781614713053682,0.0019654487727969574,0.05746963386334473,0.35977512015468854,0.384153506327991,0.16018956571959475,0.46320132021871996,0.8346430289346118,0.9164117165774373,-0.10342620006403141,0.0,0.029336267152710992,0.0,0.0,6.171310003201571
317,"163,240,195,214,240","13147,16145,12743,13525,16145",nehm earthquake Smartphoneără earthquake,0.172236090430964,6.201164873028261,False,0.24999439071200524,0.2150668325222416,0.0018051023191766658,0.05689043425770285,0.357355568125791,0.3741858594377156,0.1555166005620825,0.4608946585401283,0.8394667349036568,0.9189577789201838,-0.10353909041433729,0.0,0.02421035231139617,0.0,0.0,6.176954520716865
318,"0,44,195,214,111","30332,15843,12743,13525,6156",lucrarea shaft Smartphoneără Pas,0.18243989925476084,6.207323172625655,False,0.25576309927443663,0.21822131045733645,0.0021285977932256673,0.060398582749157305,0.3407880757756138,0.349804962778918,0.1466464000393516,0.444408143558162,0.848623070927121,0.9237714002720848,-0.10362006778254818,0.02631978349824617,0.0,0.0,0.0,6.181003389127409
319,"0,240,195,229,112","30332,16145,12743,3147,21711",lucrarea earthquake Smartphone 300 bilden,0.20003310248634498,6.208542763848221,False,0.26889352010195716,0.23387794504855047,0.0021919497008014432,0.06341427511920984,0.34041902370710386,0.3460991916634774,0.13772083523122436,0.4440423946244742,0.8578365571806716,0.9285898797471226,-0.10362337091737034,0.02737421797970319,0.0,0.0,0.0,6.181168545868517
320,"0,33,195,214,61","30332,25803,12743,13525,18837",lucrarea Sauce Smartphoneără manger,0.18773567353161108,6.217035088749326,False,0.25909134987199994,0.22874543283585763,0.0021117280758252643,0.06114141760889417,0.33955524367991474,0.3461975475917545,0.14271135268077773,0.4432991022366107,0.8526850552972617,0.9258988321189429,-0.10374385855669593,0.029842160914529247,0.0,0.0,0.0,6.187192927834797
321,"0,76,195,214,240","30332,26292,12743,13525,16145",lucrarea menschliche Smartphoneără earthquake,0.19981882711642823,6.2182975672004295,False,0.26898447000641507,0.24127534758332028,0.0022880030261272833,0.06542719643815172,0.35703435494644986,0.3571737235365899,0.13833128577997367,0.4609151868738432,0.8572064146787368,0.9282611239409019,-0.10388083192739334,0.0,0.024255970830762634,0.0,0.0,6.194041596369667
322,"110,240,195,16,16","24243,16145,12743,20538,20538", événements earthquake Smartphone trage trage,0.16574479700171293,6.221419472370173,False,0.24511559017325188,0.20704588404006094,-0.0008193316160840065,0.05796718383090046,0.37427236405528813,0.3816384708467729,0.1587415863430779,0.4774794448430026,0.8361377173232745,0.9172014029955047,-0.10320708078771446,0.0,0.06106543298445017,0.0,0.0,6.160354039385723
323,"251,205,195,214,38","694,24903,12743,13525,25012", fun dispus Smartphoneără caption,0.1557290934746691,6.244612043246505,False,0.2389409381353674,0.2035182836874038,0.0017631555167818892,0.05530014129969363,0.36891746512736256,0.39095301570110186,0.16642368932139662,0.47279652701389724,0.8282078045714616,0.9130040036487262,-0.10387906188653467,0.0,0.050658948919771615,0.0,0.0,6.193953094326734
324,"0,33,173,214,240","30332,25803,19845,13525,16145",lucrarea SauceAiciără earthquake,0.19294979399638468,6.248920964999997,False,0.26505835040776926,0.2313408074447723,0.002153419443112187,0.062329887823935004,0.3399348790186518,0.3438229310867747,0.14421711282276917,0.444338148548289,0.8511307222474641,0.925085340483369,-0.10440326952963719,0.02875748851813758,0.0,0.0,0.0,6.22016347648186
325,"0,205,195,214,64","30332,24903,12743,13525,30828",lucrarea dispus SmartphoneărăDOWN,0.17780975954439943,6.254104188146169,False,0.25322944949822074,0.21923472697358065,0.0019999657262075145,0.0609597550930599,0.34896661249200556,0.368410013434598,0.15083937990764262,0.45381987338954016,0.8442948336437237,0.9214991156221244,-0.1048532608975346,0.0029525357371269173,0.008488607532311447,0.0,0.0,6.24266304487673
326,"236,240,58,214,248","24742,16145,28310,13525,6148",estival earthquake Illustrationără mici,0.17356298100584383,6.256680590602068,False,0.25054319858951574,0.2045661659619652,0.002426402459660859,0.0575323567950669,0.357254286179963,0.3748462253493861,0.1539604351673438,0.46186075339659993,0.8410730991820967,0.919804090463103,-0.10460646721663691,0.0,0.026357229770222045,0.0,0.0,6.230323360831846
327,"236,33,195,214,44","24742,25803,12743,13525,15843",estival Sauce Smartphoneără shaft,0.16355909439804953,6.256916600865907,False,0.24538338544208518,0.18484476764291846,0.002006029042667895,0.057776524536549946,0.3605517406806516,0.3807252854197419,0.16364858208807131,0.465022410029971,0.8310724313929586,0.9145225081494324,-0.10447066934931942,0.0,0.03338313339993558,0.0,0.0,6.2235334674659715
328,"0,240,58,229,240","30332,16145,28310,3147,16145",lucrarea earthquake Illustration 300 earthquake,0.18365750889686416,6.257422133708011,False,0.25621956053738165,0.22671705595736422,0.002164192928931774,0.06332341396295695,0.34577338691084897,0.34817642223835726,0.14512410328103498,0.4506513595248425,0.85019447403248,0.9245949906412888,-0.10487797261399351,0.012076037397574315,0.001447465610761034,0.0,0.0,6.243898630699675
329,"32,240,195,229,240","22608,16145,12743,3147,16145",occupant earthquake Smartphone 300 earthquake,0.16764996489940684,6.2637738214122844,False,0.24829346465710264,0.2032151708284083,0.0018818684325719204,0.05986580661332525,0.36540388355615677,0.3903650185153442,0.1612869995153916,0.46979938721910874,0.833510194048628,0.9158127540521634,-0.10439550366295197,0.0,0.04399863826468607,0.0,0.0,6.219775183147599
330,"0,152,195,214,248","30332,19355,12743,13525,6148",lucrarea persoană Smartphoneără mici,0.1780590147977183,6.2640768947827175,False,0.25371764574164296,0.2234303717040258,0.0021291815204908192,0.06078273594096842,0.35798259596310134,0.3692241799810205,0.15131726188784933,0.4626997026307235,0.8438015361157685,0.9212397831792495,-0.10471710666762218,0.0,0.028221561401607795,0.0,0.0,6.235855333381109
331,"0,240,1,229,44","30332,16145,22665,3147,15843",lucrarea earthquakepictured 300 shaft,0.1875907762461388,6.26645353301513,False,0.2602744486864324,0.22213831889350208,0.0021186772853158176,0.06172200455262263,0.343858041480666,0.3467076128890172,0.14536734488058722,0.44883614308272096,0.8499433859297164,0.9244634417430538,-0.10497810160205495,0.017548452912382766,0.0,0.0,0.0,6.248905080102747
332,"0,40,195,214,195","30332,18132,12743,13525,12743",lucrarea Vorstand Smartphoneără Smartphone,0.18772477625831102,6.269755155036383,False,0.26154354158975585,0.22617566890429536,0.00234205334519047,0.06190475088139615,0.33474695772943747,0.34251201723648905,0.14763753066288965,0.4392704584147044,0.8475999683479849,0.923234785597418,-0.10452350068526695,0.043580120773035746,0.0,0.0,0.0,6.226175034263347
333,"0,73,195,16,248","30332,9472,12743,20538,6148",lucrarea problème Smartphone trage mici,0.1853389568873402,6.271655965367515,False,0.2596947535039813,0.2226167382600572,0.002085990809481808,0.06035864557229948,0.3551229768138047,0.3601758235658514,0.1487115932332822,0.4601069005415314,0.8464912585979022,0.9226529178226869,-0.10498392372772669,0.0,0.0224597789811809,0.0,0.0,6.249196186386334
334,"206,240,195,214,240","17140,16145,12743,13525,16145",liga earthquake Smartphoneără earthquake,0.18170422255987578,6.2767901629483465,False,0.2572604162732914,0.22029629895252484,0.0018440509820561114,0.058816881150764146,0.37378342476517845,0.387147090863208,0.1511123874268312,0.47807160129971366,0.8440130194303678,0.9213509714398573,-0.1042881765345352,0.0,0.06238133622158588,0.0,0.0,6.2144088267267605
335,"100,44,195,214,16","14338,15843,12743,13525,20538", surroundings shaft Smartphoneără trage,0.15804803887640942,6.280133421891021,False,0.2422171828153689,0.1807309436777596,0.0016894689248630468,0.05058831627882799,0.36108009132956,0.3723662371255012,0.16833828787791894,0.46597285509642805,0.8262314447711805,0.9119548849159596,-0.10489276376686807,0.0,0.03549523354761787,0.0,0.0,6.244638188343403
336,"236,240,195,214,133","24742,16145,12743,13525,121","estival earthquake Smartphoneără""",0.179760904550623,6.283368427197332,False,0.2557397809642135,0.22243618099321832,0.0021176594541275295,0.05922591497677351,0.36162472879226787,0.3770402437558568,0.15195775282718105,0.4665562634070139,0.8431403841783938,0.920892093121023,-0.10493153461474602,0.0,0.03679169646003085,0.0,0.0,6.246576730737301
337,"0,33,195,214,138","30332,25803,12743,13525,9518",lucrarea Sauce Smartphoneără oferit,0.19042241261708986,6.284826175248542,False,0.2608200013176674,0.22724801531098587,0.0020942120529406304,0.06183305273958348,0.34039468793042377,0.34572825603891927,0.1407951774011551,0.44554233645999025,0.8546630426826786,0.9269330194781309,-0.10514764852956648,0.027443748770217748,0.0,0.0,0.0,6.2573824264783235
338,"0,205,195,214,248","30332,24903,12743,13525,6148",lucrarea dispus Smartphoneără mici,0.1739319095508124,6.291052683717151,False,0.2504101851765037,0.22677924376985295,0.002031507308171826,0.06112724924236157,0.3629041332531092,0.3738867661221133,0.15295655125138263,0.4679283704624543,0.8421093664501856,0.9203496339699481,-0.10502423720934506,0.0,0.03984082324989837,0.0,0.0,6.251211860467253
339,"0,33,195,229,195","30332,25803,12743,3147,12743",lucrarea Sauce Smartphone 300 Smartphone,0.18201181257407834,6.294117540318984,False,0.2571904718812495,0.2251454446449495,0.0023494560032989165,0.062013382639333904,0.3431564518888403,0.3474335444109895,0.15035731861434232,0.4486477428031537,0.844792445301324,0.9217606421331178,-0.10549129091431342,0.019552994603313344,0.0,0.0,0.0,6.274564545715671
340,"110,240,195,229,0","24243,16145,12743,3147,30332", événements earthquake Smartphone 300lucrarea,0.19704742121669933,6.29455331293708,False,0.26629112919619585,0.22558915346904143,0.0021462681752892733,0.06443612484296736,0.33817047090465324,0.3571462207516505,0.13848741595899305,0.4433855640722322,0.8570452480423297,0.9281770219311654,-0.10521509316757893,0.03379865455813353,0.0,0.0,0.0,6.260754658378946
341,"0,44,195,16,16","30332,15843,12743,20538,20538",lucrarea shaft Smartphone trage trage,0.18809530755486087,6.311169316482243,False,0.2605944591693276,0.22576898187891184,0.0021465625048412316,0.063110240033815,0.3478076239090501,0.35889778331376115,0.14499830322893348,0.45373953026003594,0.8503243321507783,0.9246630179536037,-0.10593190635098582,0.006263931688428157,0.008310067244524285,0.0,0.0,6.29659531754929
342,"0,73,195,214,248","30332,9472,12743,13525,6148",lucrarea problème Smartphoneără mici,0.18942075429658206,6.311318631837166,False,0.26228336125485147,0.22271375924570264,0.002179301237878545,0.06231488922223984,0.347601469494226,0.3620259107767983,0.1457252139165388,0.45353372863875807,0.8495739727313147,0.9242698664802728,-0.10593225914453208,0.006852944302211395,0.007852730308351244,0.0,0.0,6.296612957226603
343,"0,205,12,214,195","30332,24903,12337,13525,12743",lucrarea dispus mobilityără Smartphone,0.1785900977233657,6.313708737114034,False,0.2534233183877352,0.2261376613211252,0.002026393717482533,0.06138003070111672,0.35512562457589103,0.3662581151740694,0.14966644132873896,0.46091470147484526,0.8455056089509791,0.9221353255738883,-0.10578907689895423,0.0,0.024254892166322768,0.0,0.0,6.289453844947711
344,"206,240,195,229,16","17140,16145,12743,3147,20538",liga earthquake Smartphone 300 trage,0.1854863799056009,6.315905981261081,False,0.26065198452644983,0.20615421050245084,0.0019435021827266643,0.05613920429224863,0.38371673088046215,0.3991452712059036,0.15033120924169785,0.48833123984586746,0.8448193969117958,0.9217748047968669,-0.1046145089654053,0.0,0.08518053299081656,0.0,0.0,6.230725448270265
345,"110,44,195,214,0","24243,15843,12743,13525,30332", événements shaft Smartphoneărălucrarea,0.19090049681840543,6.317596422140087,False,0.26267926416717396,0.21923275244909907,0.0021952649277461656,0.058985371924553394,0.3332897461600517,0.3491586250743841,0.14355753469753707,0.4386868029548564,0.8518115770864133,0.925441767645303,-0.10539705679480471,0.04774358239985225,0.0,0.0,0.0,6.269852839740235
346,"110,240,195,82,16","24243,16145,12743,16771,20538", événements earthquake Smartphone posture trage,0.1692965707486687,6.318873624976043,False,0.2491900903784887,0.20527141041197333,0.0018123052101804817,0.0552205256465332,0.36671783561212873,0.3841756975158228,0.15978703925964,0.4721125290430688,0.8350585401190813,0.9166313112371626,-0.10539469343094005,0.0,0.04913895342904169,0.0,0.0,6.269734671547002
347,"219,240,195,214,195","25895,16145,12743,13525,12743",flooded earthquake Smartphoneără Smartphone,0.17745283556616664,6.32302891754889,False,0.25766220960480896,0.2064710679724341,0.0018059401222855099,0.06165471929046809,0.3569270966276803,0.38396642329539626,0.16041874807728462,0.46281798668169394,0.8344064535976417,0.9162866647085481,-0.10589089005401364,0.0,0.028484414848208725,0.0,0.0,6.294544502700681
348,"0,245,130,214,195","30332,23156,15799,13525,12743",lucrareaceşti putereără Smartphone,0.17803838140374928,6.326631279690857,False,0.2532470177696886,0.21838756868402046,0.0020861563833598383,0.0625842738331881,0.34422958767287476,0.35750392269833403,0.15041727273187866,0.4504140722100903,0.8447305571799962,0.9217281200376396,-0.10618448453721552,0.01648689236321491,0.0009201604668672579,0.0,0.0,6.309224226860775
349,"251,44,195,214,240","694,15843,12743,13525,16145", fun shaft Smartphoneără earthquake,0.19298109416405684,6.334214032666079,False,0.2674450037088096,0.21194748841223895,0.002027342055643372,0.058762337645200884,0.35353902256010156,0.38957834741547454,0.14892781908950548,0.45978826903412856,0.8462680577140589,0.9225357342187318,-0.106249246474027,0.0,0.02175170896473011,0.0,0.0,6.312462323701349
350,"0,44,195,214,27","30332,15843,12743,13525,2600",lucrarea shaft Smartphoneără sport,0.19545698130937716,6.341174310059499,False,0.2659886493013888,0.224805674531851,0.002234176082489603,0.06263815407850432,0.3498330279367903,0.36133724973399217,0.14106333598402332,0.45636412296755624,0.8543862338229437,0.9267883598837313,-0.10653109503076597,0.00047706303774200777,0.014142495483458287,0.0,0.0,6.326554751538298
351,"0,205,195,255,195","30332,24903,12743,27850,12743",lucrarea dispus Smartphone purity Smartphone,0.17620054339926067,6.350317565523991,False,0.25221208146591045,0.2284798953290022,0.0019947962387463158,0.06023264895563524,0.3510561788501485,0.35504246471970596,0.15202307613329957,0.45771944377081436,0.843072953668852,0.9208566250327466,-0.10666326492066586,0.0,0.017154319490698552,0.0,0.0,6.333163246033292
352,"0,73,195,214,38","30332,9472,12743,13525,25012",lucrarea problème Smartphoneără caption,0.1949235359802361,6.353779160974962,False,0.2639043491995842,0.2339051501285148,0.002048279160866984,0.06531341470859332,0.34015085393895084,0.35114217836794975,0.13796162643869625,0.4466636288121044,0.8575879985148942,0.9284602164666528,-0.10651277487315358,0.028140417317283263,0.0,0.0,0.0,6.325638743657678
353,"0,33,130,16,195","30332,25803,15799,20538,12743",lucrarea Sauce putere trage Smartphone,0.19429051272968517,6.355826613032851,False,0.2654739537442759,0.22345137586917077,0.002052724692200014,0.06408793956267521,0.3450363700790756,0.3505244038162958,0.14236688202918146,0.4517897230955597,0.8530406379053611,0.9260848330314122,-0.10675335301648409,0.014181799774069605,0.003977162434577093,0.0,0.0,6.337667650824204
354,"0,240,130,229,195","30332,16145,15799,3147,12743",lucrarea earthquake putere 300 Smartphone,0.19342153636121323,6.365077615689021,False,0.2632340505887238,0.23336827375837219,0.0022526066848706228,0.06508459037745697,0.3343245571698597,0.3490355136457417,0.13962502845502112,0.4407303698933464,0.8558709383690105,0.9275639986248814,-0.1064058127234867,0.0447869795146865,0.0,0.0,0.0,6.3202906361743345
355,"141,240,183,214,195","25205,16145,23,13525,12743",izeze earthquakeiără Smartphone,0.16355971456581544,6.373673734891085,False,0.2461701706876118,0.20374231093829506,0.0019744950107360992,0.05550780804646521,0.3603765623946401,0.3836250201095586,0.1652209122435927,0.46709046104597407,0.8294493809098398,0.9136624583271479,-0.10671389865133396,0.0,0.037978802324386794,0.0,0.0,6.335694932566698
356,"0,240,195,84,240","30332,16145,12743,24023,16145",lucrarea earthquake Smartphone LORD earthquake,0.1981779763330463,6.382467394972711,False,0.2674107096352028,0.2399987884200065,0.002382079568330836,0.06618414001624723,0.34070931817441075,0.3450065888647276,0.13846546660431303,0.4478277699695456,0.8570679054407091,0.928188845761296,-0.10711845179513485,0.026544805215969233,0.0,0.0,0.0,6.355922589756742
357,"11,44,195,214,16","9161,15843,12743,13525,20538", bro shaft Smartphoneără trage,0.16910715988654776,6.3925965953168165,False,0.24976032793863048,0.20079948768500158,0.002058570811398608,0.056528195049069536,0.36153341787410803,0.3775607040075469,0.16130633610416545,0.46856044127914886,0.8334902336989259,0.9158021969267351,-0.10702702340504083,0.0,0.04124542506477523,0.0,0.0,6.351351170252041
358,"0,240,195,229,67","30332,16145,12743,3147,25300",lucrarea earthquake Smartphone 300 farther,0.20044273284789027,6.394159064420664,False,0.26807275966928895,0.236118144846515,0.0024064808176951615,0.06577592637453099,0.3435847473949614,0.35129642334513145,0.13526005364279736,0.451054477168305,0.8603767188203382,0.9299139456730405,-0.10746972977334357,0.018329293157253023,0.002343282596233287,0.0,0.0,6.373486488667178
359,"0,240,205,214,240","30332,16145,24903,13525,16145",lucrarea earthquake dispusără earthquake,0.1868255643577676,6.403434107126971,False,0.2594346365009112,0.23441057055311615,0.0021363082011334245,0.06303334128101756,0.33910294253257156,0.3427431401247478,0.1452181442862872,0.44654893567697224,0.8500973994464132,0.9245441339999475,-0.10744599314440068,0.031134449906938335,0.0,0.0,0.0,6.372299657220033
360,"194,44,169,214,195","23078,15843,680,13525,12743",politischen shaft sieără Smartphone,0.15920062668684495,6.41079184595677,False,0.2433951879812388,0.1918633007756468,0.001994846302867692,0.054065908311072754,0.3600357821392947,0.38870921267530995,0.1683891225887877,0.46747495441764586,0.8261789702309288,0.911927013204024,-0.10743917227835115,0.0,0.038833232039212996,0.0,0.0,6.371958613917557
361,"100,240,195,84,240","14338,16145,12743,24023,16145", surroundings earthquake Smartphone LORD earthquake,0.16194569077274065,6.411071560503944,False,0.24396664106956165,0.20505424528922894,0.0020401766523319266,0.05754063980137417,0.362911169026034,0.3734035266268101,0.164041900593642,0.47023334065159744,0.8306664251936599,0.9143074424975212,-0.10732217162556346,0.0,0.04496297922577207,0.0,0.0,6.366108581278172
362,"0,104,195,214,195","30332,15091,12743,13525,12743",lucrareaspieler Smartphoneără Smartphone,0.1818302923479831,6.418392609626979,False,0.25601386363425815,0.22301732724575532,0.002167594850881899,0.061132174007007205,0.34754821842899675,0.35284594483074727,0.14836714257255013,0.45553018291035224,0.8468468205702708,0.9228395621273775,-0.1079819644813555,0.007005090202866374,0.012289295356338294,0.0,0.0,6.3990982240677745
363,"0,240,195,214,104","30332,16145,12743,13525,15091",lucrarea earthquake Smartphoneărăspieler,0.20405309348215578,6.422607176065383,False,0.2706707386071981,0.2338805539085877,0.002280367791807286,0.06700669405612347,0.3333192360842542,0.34063107345939575,0.13323529025008463,0.44081819309609066,0.862466797161203,0.9310019923447616,-0.10749895701183648,0.04765932547355943,0.0,0.0,0.0,6.374947850591823
