iteration,objective,soft_separation,soft_compact_radius,soft_blank_margin
0.0,0.02399512752890587,0.02521897852420807,0.5886037349700928,0.021473228931427002
1.0,0.033981092274188995,0.008547961711883545,0.5743955969810486,0.03312629461288452
2.0,0.029143020510673523,0.0439058318734169,0.5829793810844421,0.024752438068389893
3.0,0.03718094527721405,0.035605885088443756,0.5775859951972961,0.033620357513427734
4.0,0.0245207566767931,0.021361730992794037,0.5863348841667175,0.022384583950042725
5.0,0.03952142596244812,0.048812322318553925,0.5784741640090942,0.03464019298553467
6.0,0.029666876420378685,0.02308344841003418,0.5850569605827332,0.027358531951904297
7.0,0.04437583312392235,0.051873885095119476,0.573807418346405,0.0391884446144104
8.0,0.04142853617668152,0.061729855835437775,0.5800960063934326,0.0352555513381958
9.0,0.040406372398138046,0.0601443275809288,0.574995756149292,0.034391939640045166
10.0,0.050657209008932114,0.04363412410020828,0.5668976306915283,0.046293795108795166
11.0,0.05059967562556267,0.06131034344434738,0.5701860785484314,0.04446864128112793
12.0,0.04837469384074211,0.05624454468488693,0.5727317929267883,0.04275023937225342
13.0,0.0518711619079113,0.0868169441819191,0.5712565183639526,0.04318946599960327
14.0,0.05499875545501709,0.06250441819429398,0.5669591426849365,0.04874831438064575
15.0,0.0657733678817749,0.06463172286748886,0.5595449805259705,0.059310197830200195
16.0,0.07066073268651962,0.07470870018005371,0.5569242238998413,0.06318986415863037
17.0,0.05883777514100075,0.09317461401224136,0.5658614039421082,0.04952031373977661
18.0,0.06516467034816742,0.08176011592149734,0.5638982057571411,0.056988656520843506
19.0,0.06032097339630127,0.07493375986814499,0.5664597749710083,0.05282759666442871
20.0,0.07118210196495056,0.06783336400985718,0.5551813840866089,0.06439876556396484
21.0,0.0749783143401146,0.09706878662109375,0.5543732643127441,0.06527143716812134
22.0,0.07361827790737152,0.1203988566994667,0.5594553351402283,0.06157839298248291
23.0,0.08397386223077774,0.08506214618682861,0.5487073063850403,0.07546764612197876
24.0,0.07639572024345398,0.1078251376748085,0.5576580762863159,0.06561321020126343
25.0,0.07770369946956635,0.09747429937124252,0.5568014979362488,0.06795626878738403
26.0,0.0946473479270935,0.13804194331169128,0.5473519563674927,0.08084315061569214
27.0,0.09267725050449371,0.08671540021896362,0.5370022654533386,0.08400571346282959
28.0,0.0962226390838623,0.13373017311096191,0.5405731797218323,0.08284962177276611
29.0,0.09300103038549423,0.10262572765350342,0.5450155138969421,0.08273845911026001
30.0,0.11570937931537628,0.12829259037971497,0.5296398401260376,0.10288012027740479
31.0,0.09996733069419861,0.14381614327430725,0.542547345161438,0.08558571338653564
32.0,0.10276258736848831,0.1316857933998108,0.536587119102478,0.08959400653839111
33.0,0.09444287419319153,0.10993991047143936,0.5460332036018372,0.08344888687133789
34.0,0.10930310189723969,0.1280103325843811,0.5336066484451294,0.09650206565856934
35.0,0.13536003232002258,0.1569303274154663,0.512286365032196,0.11966699361801147
36.0,0.11204362660646439,0.1489991843700409,0.5322597026824951,0.09714370965957642
37.0,0.10863479226827621,0.11646592617034912,0.5369663238525391,0.09698820114135742
38.0,0.11822082102298737,0.13760286569595337,0.525824785232544,0.10446053743362427
39.0,0.1301027536392212,0.17114219069480896,0.5182250738143921,0.11298853158950806
40.0,0.1224064826965332,0.16710937023162842,0.5286617875099182,0.10569554567337036
41.0,0.11930321156978607,0.12550219893455505,0.521961510181427,0.10675299167633057
42.0,0.11421585083007812,0.12320873141288757,0.5274669528007507,0.10189497470855713
43.0,0.1373092234134674,0.15551239252090454,0.5137267112731934,0.12175798416137695
44.0,0.117869071662426,0.12906426191329956,0.527198076248169,0.10496264696121216
45.0,0.13611885905265808,0.14077937602996826,0.5164809823036194,0.12204092741012573
46.0,0.13776734471321106,0.1571551263332367,0.5136932730674744,0.12205183506011963
47.0,0.12369042634963989,0.14075157046318054,0.5238478183746338,0.1096152663230896
48.0,0.15985119342803955,0.18385028839111328,0.49821630120277405,0.1414661705493927
49.0,0.1714027374982834,0.19951772689819336,0.4860595762729645,0.1514509618282318
50.0,0.1684209406375885,0.207573801279068,0.4912249743938446,0.14766356348991394
51.0,0.1484249085187912,0.19084322452545166,0.5069718360900879,0.12934058904647827
52.0,0.15147483348846436,0.1510489284992218,0.5025555491447449,0.13636994361877441
53.0,0.15652717649936676,0.19944927096366882,0.5056821703910828,0.13658225536346436
54.0,0.14247310161590576,0.1362115442752838,0.5077880024909973,0.12885195016860962
55.0,0.15606589615345,0.17528820037841797,0.49920836091041565,0.13853707909584045
56.0,0.1489276885986328,0.1737654209136963,0.5077593326568604,0.13155114650726318
57.0,0.15128248929977417,0.14583057165145874,0.5011682510375977,0.13669943809509277
58.0,0.18951424956321716,0.19275957345962524,0.47349563241004944,0.17023828625679016
59.0,0.15479300916194916,0.16176274418830872,0.5029267072677612,0.13861674070358276
60.0,0.16850486397743225,0.1568889617919922,0.4923030436038971,0.15281596779823303
61.0,0.17438118159770966,0.21522364020347595,0.4912974536418915,0.15285882353782654
62.0,0.19373901188373566,0.21968591213226318,0.47610607743263245,0.17177042365074158
63.0,0.17716817557811737,0.23123636841773987,0.4934939444065094,0.15404453873634338
64.0,0.1982165277004242,0.2550678849220276,0.46817997097969055,0.17270973324775696
65.0,0.17901264131069183,0.20195502042770386,0.48671862483024597,0.1588171422481537
66.0,0.1775193065404892,0.22115960717201233,0.4894794523715973,0.15540334582328796
67.0,0.18895529210567474,0.2173788845539093,0.4743587076663971,0.1672174036502838
68.0,0.17701318860054016,0.22122439742088318,0.4876609146595001,0.1548907458782196
69.0,0.1854269653558731,0.22021570801734924,0.48699232935905457,0.1634053885936737
70.0,0.20546089112758636,0.23568463325500488,0.46898481249809265,0.18189242482185364
71.0,0.1837773323059082,0.22249189019203186,0.48582711815834045,0.16152814030647278
72.0,0.19123731553554535,0.23180323839187622,0.4794928729534149,0.16805699467658997
73.0,0.19454357028007507,0.24200734496116638,0.47989127039909363,0.1703428328037262
74.0,0.19010131061077118,0.2333814799785614,0.48541608452796936,0.16676315665245056
75.0,0.20225559175014496,0.23863038420677185,0.47417357563972473,0.17839255928993225
76.0,0.20110733807086945,0.2545570433139801,0.4759688079357147,0.1756516396999359
77.0,0.1975536197423935,0.22509410977363586,0.47349974513053894,0.1750442087650299
78.0,0.20504498481750488,0.2602246403694153,0.47283217310905457,0.17902252078056335
79.0,0.2002463936805725,0.24638259410858154,0.475600928068161,0.17560812830924988
80.0,0.2025497853755951,0.25699612498283386,0.4776824414730072,0.17685016989707947
81.0,0.2329770177602768,0.22566935420036316,0.4484919607639313,0.21041008830070496
82.0,0.21179373562335968,0.2500187158584595,0.46615830063819885,0.18679186701774597
83.0,0.20922447741031647,0.2070520520210266,0.46220043301582336,0.18851926922798157
84.0,0.21639496088027954,0.22354748845100403,0.4578663408756256,0.1940402090549469
85.0,0.22167280316352844,0.248969167470932,0.46037182211875916,0.196775883436203
86.0,0.20978768169879913,0.23103100061416626,0.46693286299705505,0.18668457865715027
87.0,0.2390168160200119,0.27901607751846313,0.4474646747112274,0.21111521124839783
88.0,0.21433719992637634,0.22468265891075134,0.46771296858787537,0.19186893105506897
89.0,0.21917296946048737,0.2657751441001892,0.4612745940685272,0.1925954520702362
90.0,0.2034558802843094,0.19043073058128357,0.46601375937461853,0.18441280722618103
91.0,0.22415702044963837,0.25073131918907166,0.4597892463207245,0.19908389449119568
92.0,0.233823761343956,0.2401300072669983,0.4509212076663971,0.2098107635974884
93.0,0.2334021031856537,0.2916509211063385,0.4555881917476654,0.20423701405525208
94.0,0.24589136242866516,0.2614683210849762,0.4358982741832733,0.21974453330039978
95.0,0.22355876863002777,0.1935804784297943,0.45580318570137024,0.20420071482658386
96.0,0.22965851426124573,0.23278599977493286,0.45438989996910095,0.20637992024421692
97.0,0.22730828821659088,0.23739564418792725,0.4550796449184418,0.2035687267780304
98.0,0.23456469178199768,0.2692473530769348,0.44961944222450256,0.20763996243476868
99.0,0.2270483672618866,0.28741899132728577,0.4604059159755707,0.19830647110939026
